user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
ThomasFarre1,1003974510134079488,1,1011742976614240257,7,7.0,Our sport is being  rules by €€€€€.Priorities are  all wrong. We sell our games to sky. The grass root supporters in rural Ireland might not  have access. Concerts in stadiums  before games.. we should be ashamed. We are up in the pitch  5/7 times  a week to produce players
javeon_manos,2521196443,1,1011735493002891264,7,7.0,• Javeon Manos• Nawf Houston •Transfer Student •Sports Business major • Snapchat @javeon_manos#WhosWhoAtSFApic.twitter.com/5x8myr8U2X
HillsboroughSch,35724914,1,1011715977611014144,7,7.0,Hit a HEALTHY home run at the Back2School Health Fair @LetoHighSchool on 7/28/18 from 8:00 to 2:00. FREE sport & school physicals immunizations backpacks adult & pre-K physicals and much more! Hosted by Susan Valdes - bring the family! https://youtu.be/qeBY-Eu1ZcU  @my4HTCpic.twitter.com/fHNOfwa9KI
PuckPodcast,23981024,1,1011713711243812864,7,7.0,Congrats to friend of the show ambassador of the sport and one of the finest human beings Ive ever met Willie ORee on his selection as a Hockey Hall of Famer. Its long overdue but very much deserved. pic.twitter.com/yQYIacpOmf
GlosPolice_FCR,874634278759477248,1,1011710050702888965,7,7.0,A black MAZDA 6 SPORT: SK63XNW similar to the below has been stolen from the Reddings  overnight. If seen being driven please dial 999. If seen parked and unattended please ring 101. Incident number 0083 26/06/18 refers. pic.twitter.com/R6ncQfT0TK
_GeBull2,3227747466,1,1009580409653473280,7,7.0,We got another player about to be in NBA out of the Bahamas. Going number 1 overall .Our generation in the Bahamas is taking over in all industries . From sports to business’s  .The youth is the future #BelieveBahamas
KyleClark,15614141,1,1009570056672595968,7,7.0,Hi Bill. Lot to unpack here. Kraft? Like the cheese slices? I wear sport coats because suits seem too formal. And Im proud to live in flyover country not sure about you. https://twitter.com/48mccracken/status/1009569525900009472 …
TheRyanAdams,318531174,1,1009567481646669824,7,7.0,In the opening credits can it be fruit ( gourds ) carven into the shapes of the sports missiles ( baseball projectiles/ helmets/ knee scoopers ) & you and me rap battle our teams - with a talking plant that screams TOUCHE https://twitter.com/jasonisbell/status/1009559313461981184 …
JmeEisner,182136709,1,1009563122972016640,7,7.0,New @TheNattieHattie Pod breaking down the Domi-Galchenyuk trade w/ @MAGodin + Hoffman trade Panarin on block #NHLDraft & more. LISTEN:Stitcher: https://www.stitcher.com/podcast/bonneville-media/the-natural-hat-trick-podcast …TuneIn: https://tunein.com/podcasts/NHL/The-Natural-Hat-Trick-Podcast-p1130014/ …Arizona Sports: http://arizonasports.com/category/podcast_results/?sid=1085&n=The%20Natural%20Hat%20Trick …iTunes:https://itunes.apple.com/us/podcast/the-natural-hat-trick-podcast/id1395422792?mt=2 …
scopelandboxer,2241460852,1,1009541622315601922,7,7.0,Today is World Refugee Day  2 years ago we visited the Dunkirk refugee camp in France and had the privilege of doing a week of sports activities with the most amazing and resilient children. Thinking of them today  #WorldRefugeeDaypic.twitter.com/AqIWZF5dN7
Mohtall77,2324090052,1,1009935695153070080,7,7.0,Ministry of Youth and Sports  of #Somaliland Organises Two Youth Sensitization Workshops  on Youth Youth Challenges in #Erigavo and #Lasanod which is Funded by @UNFPA_SOMALIApic.twitter.com/NOPz7XAEah
CSAA_Savez,2805750685,1,1003775241619820544,7,7.0,An Indian sports journo’s piece reflecting on our Savez’s massive contribution to soccer in Oz which questions just how successful the introduction of “new football” over “old soccer” has been for the game in this country.http://indianexpress.com/article/fifa/australian-soccer-is-no-more-croatian-rule-football-5204090/ …
PxP4Sports,278402887,1,1003765545638944771,7,7.0,A lot of people and families have been hit with a lot of sadness within the #Lacrosse Community lately. It makes me feel extremely proud to be associated with this sport when I see the compassion and support that comes flowing in during these difficult times. #MedicineGame #Love
Ms_KChambers11,339446192,1,1003743176883163144,7,7.0,Graduation  2018 Ms. Chambers M.Ed. Finally done! Last week I completed my last course and in August I’ll accept my Masters Degree of Education in sports management! So happy to be finished!! #Classof2018pic.twitter.com/f1INdL7csW
BaltCoSunSports,2209421552,1,1003740746447511552,7,7.0,PHOTO GALLERY: A collection of the Baltimore County sports staffs favorite photos from May 2018 from the Towson Times Catonsville Times Arbutus Times and North County News PHOTOS: https://bsun.md/2JsAv9d pic.twitter.com/oq21UP4Wil
AndreaUrbanTV,1177083810,1,1008841893629734912,7,7.0,Successful @IdahoStateFB media day in the books! 74 guys from the roster are here this summer putting in work. According the coaching staff the work ethic and mindset is strong. I’ll have @ISUBengals content throughout the week and on Sports Line. Is it fall yet? #BigSkyFBpic.twitter.com/DgackBshvU
AntTM93,1135819093,1,1008835444308660224,7,7.0,We’ve been waiting patiently and today @kourtneylately finally texted me the news.@JessicaVosk is playing Elphaba on Broadway. This is our World Cup. (idk if that’s an appropriate sports reference) Brb spending my paycheck to buy front row seats.
ConferenceUSA,28353108,1,1008832862785810433,7,7.0,We’re just  month away from our 2018 #CUSAFB Kickoff & Media Days at Baylor Scott & White Sports Performance Center at The Star in Frisco TX!We’ll chat with coaches hang out with players and get you PUMPED for this upcoming season!  You can watch LIVE on ESPN3. pic.twitter.com/ugNZHJuBkz
lscar14,357605691,1,1008824957546258432,7,7.0,Sydni Hawkins @sidkneehawkins has been named a finalist for the Lynette Woodard Female High School Athlete of the Year by the Greater Wichita Area Sports Commission! #SEsoftball #BigTime
JSODonoghue,355574901,1,1008823806541131776,7,7.0,Heres a look at the seven new gambling laws in Louisiana that will be enacted later this year. They affect fantasy sports riverboat casinos video poker and race tracks. https://www.nola.com/expo/news/erry-2018/06/be61df9a317850/louisiana_gambling_changes.html … #lalege #lagov
iameneji,1014807486,1,1008819146488938496,7,7.0,If by your warped logic an Engineer should be the minister of power who should be; The Rep?The Senator?The Governor?The President?The Sports Minister?The Aviation Minister?#Warped
TomGroeschen,19206101,1,1008818686885539840,7,7.0,Among the many NBA mock drafts:#Bearcats Jacob Evans III to the champion Golden State Warriors with pick #28 (per CBS Sports Gary Parrish).
sadgirlhour,1564219208,1,1010655000052133888,7,7.0,I bought this ivy park sports bra and it was so tight it was squishing my tiddies so I wanted to show y’all till I noticed my skin is nice as hell today so it turned into a photoshoot hihi pic.twitter.com/hJip4GKXAv
SoonsFootball,1625981552,1,1010642702403174400,7,7.0,@SoonsFootball has two of the top ranked 2019 players in the state according to 247 sport. QB Josh Calvin #6 Pro Style QB and FS Chris Adimora #1 Safety in Ca. #UNCOMMON.
SwimSafeSport,386657258,1,1010634941615497218,7,7.0,Team work makes the dream work! 2017 Fellowship alum Fitz displayed awesome leadership facilitating sessions on trust and communications for the Safe Sport Fellows—on #OlympicDay2018 no less!pic.twitter.com/Z0H95W982N
kez_archer,936597946883301377,1,1010623746233786369,7,7.0,Mr Bargh thank you for being a good sport as always! Over £90 raised just for people to watch you have your beard shaved by Mr Dennison and to have your face painted as Tigger! Then you went in the stocks!  Cant wait to find out the grand total!@FVNYFederation @FrithvillePtapic.twitter.com/9JODhl2XH3
zaidbenjamin,48956231,1,1012834616900833280,7,7.0,AFC President Salman Bin Ibrahim Al Khalifa in an interview with BEIN Sports on BeoutQ: We are committed to protecting our partners and we are coordinating with the FIFA in their actions. We will go with them in any decision they will take.
ThePacWest,103756643,1,1012810585359245312,7,7.0,Congratulations to the @PLNUSeaLions on receiving the honor of 2017-18 PacWest Sports Information Department of the Year! Danny Barnts and Cassandra Kelley earned the honor that was voted on by their peers in the PacWest. http://bit.ly/2Kwepju
AndyRobsonTips,3015190744,1,1012799194543874053,7,7.0,WE’VE GOT THE BOOKIES WORRIED!!! They’ve now suspended betting on my 100/1 World Cup bet after just 5 minutes! Now stop being spoil sports and reopen the betting please @paddypowerpic.twitter.com/kqvOsuVWs8
Team_Smileys,3633982277,1,1011015999330619397,7,7.0,You guessed right !  First Semi-Final of S7 #TeamLesta #TeamHull & #TeamNTU with the Theme: Sports Use the Hashtag #TBCSF18 and let us know what you think.  Link: https://youtu.be/pBY0P3J4nhc Enjoy pic.twitter.com/zmZOHz49lG
Coach_GJohnson,3020104020,1,1011014877165621248,7,7.0,Pleased to see some less than elated faces. Dont make habits of satisfying for less than what you want! #GBAW But very proud of you guys for getting out and competing today. 3rd place in Prime Time Sports 7 on 7 State Tournament. Class of 19! @cyranchfootballpic.twitter.com/Wfk5sy7bad
bente2992,3285772332,1,1011010152852406273,7,7.0,Mr Harbourside Mansion is off limits apparently because of his thin skin. But savage personal  attacks on Julia  (how dare she be borne a woman?) or Bill ( looking after the low paid workers) is a Coalition sport! https://twitter.com/noplaceforsheep/status/1011006872772464641 …
_QueenKimani,175487011,1,1011006452591456256,7,7.0,#WhosWhoAtPSU I’m Kimani -Junior-from Philly  -Major: Telecommunications-Double Minor: Labor & Employment Relations and Digital Media Trends & Analytics -Clubs/Orgs: Sovereign Magazine Association for Women in Sports Media Penn State Sports Business Conference pic.twitter.com/h52OjKaZvI
ejnsofi,920848273,1,1010989542411784192,7,7.0,It’s Maccabi Tel Aviv. You know Maccabi as traditional JEWISH sport club... And it represented BRITISH MANDATE of Palestine. Did you really sleep through all your history classes?
jazzminkloos,806515852212391936,1,1012120068589785089,7,7.0,Best current sports ranked15. You14. Can’t13. Rank 12. Them11. Because10. They’re 9. All8. Amazing7. And 6. Fun5. In4. There3. Own2. Ways1. Volleyball
wnhsmedia,1009979828,1,1012093183407292416,7,7.0,Top 20 rankings from last season:Boys : #19Boys : #5Girls : #15Boys : #11Boys : #16Girls : #17Boys XC: #7Boys : #11So proud of all of our sports teams so excited for this upcoming season!  https://www.kansas.com/sports/varsity-kansas/other-varsity-sports/article213511904.html …
jbooton,26250595,1,1012086630650384384,7,7.0,Could something akin to CNBCs scrolling ticker but for sports grace your television screens in this new era of sports betting? CNBCs founder says yes: https://www.sporttechie.com/cnbc-founder-tom-rogers-says-ticker-like-data-coming-to-sports-betting-coverage/ …
AliAbdi_,243918522,2,1003403020959469568,14,7.0,Pleased to see @PaulBatcup last night with @Sport_Wales capturing our Midnight #Ramadan sports programme @HouseofSportCDF Football  and Basketball  in full swing!We’ve had over 100 young people 18+ participate in keeping fit and healthy after the Night Prayers https://twitter.com/sport_wales/status/1003338226625646592 …
SOGR24606384,873265763599167488,1,1007728194009649152,7,7.0,.@BlueLineSheff @ExpressShef @Sheff_Sentinel @BBCSheffield  Awareness/ demo against the exploitation of Greyhounds by the gambling and greyhound racing industries. Stand together with SOGR  Sheffield Animal Action and the League Against Cruel Sports. pic.twitter.com/6kC3cVVFej
ARG_soccernews,923057383,1,1003403665242140673,7,7.0,#RAJOUB (Palestine FA Chief): Israeli government has turned a regular sports match into a political toolMessi is a big symbol so we are going to target him personally and we call on all to burn his picture and shirt and to abandon him. We still hope that Messi will not come pic.twitter.com/vs5m68Fow6
KeuchelDBeard,2608659402,1,1003394947754725382,7,7.0,Things I’m a little annoyed at seeing on here: calling large groups of people dumb. Maybe we can do better. Doesn’t mean we have to agree or say something is stupid when it is. But maybe we don’t call each other stupid. Nobody enjoys that. And we should enjoy this sport.
Arrows_Bball,2304544539,1,1003385928046579712,7,7.0,Arrows U14 trials are coming up! Looking for Y6 Y7 and Y8 playersFriday 29th June & Friday 6th JulyDronfield Sports Centre7-8:20pm£3
geoffbanksbet,225862376,1,1003376033821872134,7,7.0,I really do think the Derby is a great spectacle I always enjoy it. But I find the giant pub experience thoroughly offputting. I want the sport without the drunks.Is that possible in Jockey Club world?
SFC_TheWickers,982200700410019841,1,1003374019817689088,7,7.0,MATCH DAY PHYSIO NEEDED | Sports Therapist/Physio wanted to assist the 1st team which will include match days. The role would be suitable for those in training or recently qualified who want hands on experience. For more info contact: benjaminshoulders@yahoo.co.uk #Wickers
GalitPeleg,361833425,1,1013572703733846016,7,7.0,What an inspiring story about big dreamers #lacrosse & #Israel. Bravo  Scott & everyone whos making it happen! Good luck in the upcoming #WorldChampionship in Israel  ! #social #sports #Entrepreneurship @IsraelinNewYork @IsraelMFA https://mobile.nytimes.com/2018/06/30/business/in-israel-building-a-lacrosse-league-from-scratch.html …
msrmafia,297228115,1,1013571293814444032,7,7.0,Found myself choked up more than a few times this weekend while announcing the ASCS Midsouth Speedweek as I witnessed the generosity and caring of our sport. More than 10k was raised for the Johnson family and there were so many heartfelt tributes. #DirtWorldStrong #Forever41
RisingMStars,947886143357554688,1,1013571250269106177,7,7.0,A marketing executive with domestic and international experience @said_ro knows a lot about sports media.Currently Rolanda leads all marketing and communications functions for four sports TV networks with @FOXSportsSouth.Lucky to have her on our Board! #RisingMediaStarspic.twitter.com/DOCK2iUgFt
whoisjesse19,912012277557137408,1,1013565054271348737,7,7.0,best girls ranked by sports: 15. you14. can’t13. rank12. them11. because10. they9. are8. all7. very6. amazing5. in 4. their3. own2. way1. Soccer players
clahanna,88270276,1,1013535325145255939,7,7.0,Hey Kent food for thought: as a female in sports journalism I fight stigmas and stereotypes on the daily of whether I truly understand competition. My athletic past is something I often need to project to gain that legitimacy. And yes I was a badass volleyball player  https://twitter.com/tekulvy/status/1013469704508174337 …
FitChick3,24695991,1,1004873882401157121,7,7.0,Interviewed @ellenlikesbikes & @alexismryan today & my heart may just pop with optimism. Strong smart open honest relentless & tough young women laying it all out there for our sport right now who are all about paying it forward. Weve come a long way & were gonna get there
brianacbelser,1732614870,1,1004866923404910592,7,7.0,Emotional moment at the Atlanta Sports Awards as @SouthernCompany and @GeorgiaPower presents Atlanta Falcons player Ben Garland the Community Spirit Award. His work is an inspiration to the Atlanta community!! #ATLSportsAwardspic.twitter.com/tpXf9lLn4p
SOToronto1,80371442,1,1004862806670303232,7,7.0,Dear Coaches we are now accepting applications for all Non-Athlete positions for the 2019 Provincial Games. This will include Sport Technical DTM Head Coach Coach and Athlete Assistant positions for all three 2019 Provincial Games! @SOOntariohttps://www.facebook.com/specialolympicstoronto/posts/1996821760350864 …pic.twitter.com/gqIXZ5ANzr
KSShrineBowl,27104962,1,1004850417568604160,7,7.0,The 2018 Kansas Shrine Bowl/Sports In Kansas Combine is July 28th so register now at our website https://buff.ly/2IVw6w2 . With our partnership with Sports In Kansas you will receive incredible exposure. Heres a peak: https://buff.ly/2GZUCGw  https://ift.tt/2Ju1gXB pic.twitter.com/DaXKUkKlfE
LiannaMcDonald,384961546,1,1004844034651836416,7,7.0,Today we met Geneviève Simard & Amélie-Frédérique Gagnon incredible women who are courageously sharing their stories of abuse as young athletes to change the world for the next generations of kids in sport. They are an inspiration and we are better for having met them. pic.twitter.com/fKrPC30wfy
juliefalbo,158472880,1,1004840738880999425,7,7.0,Shannon was the first person on Twitter to make me feel like there was a place for me to talk about sports. I love her sense of humor sarcasm her dedication to this team and of course how nice she is. I hope she feels better getting away from this crap and I wish her the best.
Carrollisd,102691613,1,1004832177845088257,7,7.0,All summer long Dragons will be sharpening their skills on the field in the classroom and in the community. This week we visited the Sports Camps! Be on the lookout all summer for updates on what our #SummerDragons are up too! Share your #SummerDragons on social media!pic.twitter.com/c4Ohj8yvvW
GrahamWindham,416050579,1,1004831663271170049,7,7.0,Grahams Saturday Night Lights (SNL) program provides world-class sports fitness and dance instruction for young people ages 11-18 in #Manhattanville. Interested in enrolling your child in our SNL program? Call 646-759-7020 or email MorrisL@graham-windham.org.pic.twitter.com/HWszaMBR96
JerseyKidPicks,898397238,4,1009932432257241095,27,6.75,No over or under selection just straight up #Croatia +300 “Followers on the cusp of joining don’t let all these guys that are in my system other #Sports services getting all of my selections fool you they are haters this is exactly what went out”http://JERSEYKIDPICKS.COM pic.twitter.com/HIM49TPCXU
PMRJournal,2473105699,2,1007031128111374336,13,6.5,Participant-Reported Benefits of Involvement in an Adaptive Sports Program: A Qualitative Study - http://ow.ly/JQDX30kuglv  - Featuring @BrighamWomens author Emma C. Lape & @SpauldingRehab author @CheriBlauwetMD - #SportsMedicine #AdaptiveSports #Physiatrypic.twitter.com/iXrDgQAJ7v
HeatRv,951212343828066304,2,1003389504286347264,13,6.5,RV Heat Elite 17U Girls finished 5-0 and won the Arkansas State MAYB Championship in Fayetteville Arkansas. Won 36-26 against a solid Missouri team in the championship game. Glory and Praise to God!!!@ARBballRankings@42_sports@ASTSprts@MAYBbasketball@D2RecruitStarspic.twitter.com/QmMHIugwxJ
NBCSGiants,66495526,7,1013571980107309058,45,6.428571428571429,The Giants hang on and sweep the series in Arizona Giants Postgame Live is on NOW  @FareedNBCS | @TimFlannery2 | Javier Lopez  NBC Sports Bay Area  http://nbcsportsbayarea.com/giantsstream  NBC Sports App pic.twitter.com/au3xwXJNGw
NikeLA,443202788,3,1007737223616217088,19,6.333333333333333,“Soccer helped me develop who I was as a player. I still bring aspects of soccer onto the football field.” - @NdamukongSuhStop by the Nike By You studio at @Nikys_Sports Santa Monica to customize your own pair of boots now til 7.15: http://gonike.me/nikebyyou pic.twitter.com/Mo8A5Tc4pN
WALLACHLEGAL,21631981,7,1004851957906001920,43,6.142857142857143,Game On (Almost)! New Jersey Legislature approves revised sports betting bill via ⁦@NYTnickc⁩ (with comments from Dennis Drazin Jeff Gural Ray Lesniak and me):https://www.nytimes.com/2018/06/07/nyregion/sports-betting-new-jersey.html …
SkyCricket,293539344,8,1012075461281767425,49,6.125,RESULT: England clinch 28-run win over Australia who end their tour with six defeats in six over these ODIs and T20Reaction on Sky Sports Cricket and here: http://skysports.tv/HYvpgQ  #ENGvAUSpic.twitter.com/SuARGCX6Dd
Decorouz_,738706124426252289,1,1002670987509411840,6,6.0,Some dont remember. Even your no common sense senator thinks Sport merchandise is about tailoring. Pinnick should have ran to Aba tailors to get a deal when Adidas dumped us after 2014 World Cup.
channeltennews,25887412,2,1005926628529065985,12,6.0,More than one thousand Australians are being recognised for their contribution to the nation in this year’s Queens Birthday Honours with legendary swimmer Dawn Fraser appointed a Companion of the Order of Australia for her service to sport and the community. #TenNewspic.twitter.com/PnDtvzMSKJ
Mike_Tuckerman,56989827,1,1008472175328628736,6,6.0,Still the fact that Optus Sport is patently incapable of actually showing the World Cup won’t stop the company’s apologists from defending them to the hilt via @TheRoarSports #WorldCup #Socceroos
JeremyDarlow,2310432014,1,1008471183816192001,6,6.0,Every NCAA team should be studying the in-game experiences found in the biggest soccer leagues and during the biggest events in the sport. Whether you’re a fan or not you can’t deny the stadium experience and passion. Imagine the impact on a potential recruit fan.
WillManso,34026510,1,1008463219306975233,6,6.0,Wish we could show World Cup highlights in all shows but the restrictions are tight.  We can’t even show on our Sunday night sports show.  The angry viewer emails that “we don’t care about the World Cup” have been coming.  Hard for people to understand.
CoachMallardGC,483470388,1,1007042907579314176,6,6.0,If you think coaching sports is purely about coaching the game and wins and losses then you couldn’t be more wrong  Coaches wear so many other hats for their players that people don’t even realize. At the end of the day relationships are more important than a win or loss
Sierrameyers6,1266118345,1,1007039512092991489,6,6.0,HAPPY NATIONAL SOFTBALL DAY!! Im so blessed with such an amazing sport and amazing friends! and Im so blessed to be back on the field after 6 long months!! Thank you to everyone that has helped me get back on the field!  #aclrecovery #Nationalsoftballdaypic.twitter.com/08e7z4ZSxJ
WilTalkSports,14475875,5,1004841853064269824,30,6.0,#4 Winthrop beats #5 Monmouth 6-5 in Class C South softball quarterfinals. Layne Audets 14th K ends game. @Sports_SJ #mesports #VarsityMaine @VarsityMaine
EyeZick,38095772,1,1005583636962467840,6,6.0,That’s what YALL want. But these players just want the best contact for them and their family and a good system/environment to make championship runs in. They not worried bout the next guy.I hate how people are trying to make soap operas out of sports. https://twitter.com/williamdupontj5/status/1005545327624163328 …
Jaksox,1434458600,1,1005580769912291328,6,6.0,What a great Saturday! Periscoped/streamed Rock Royalty #Queen + #AdamLambert from Madrid Spain! Now watching the sport of Kings as #Justify runs to become a Triple Crown Winner at the #BelmontStakes! Champions! pic.twitter.com/q2qc81OWwu
TransferSite,785361792,1,1005564832572235778,6,6.0,Mario Gotze has refused to rule out a reunion with former Borussia Dortmund manager Jurgen Klopp at Liverpool - (via Sky Sports)#TransferNews #LFCpic.twitter.com/RNKefHcsuP
leblondsoccer,703370960599056384,1,1005561992701267968,6,6.0,First soccer alumni game was a success. Thanks to all the alumni that came out to play the beautiful sport! Shout out to @revkoster for being ref! Looking forward to next year! pic.twitter.com/R248k0qQl6 – at Bishop LeBlond High School
STREAM_XP,939660554649575424,1,1005951045141291008,6,6.0,Hey #Twitch #Streamers  @STREAM_XP ‘s Lead #Designer here! We have a few #E-Sport #Style #Logo #Commissions I will be Designing on #stream. #Creative Streams are always the best!Check it out at http://www.twitch.tv/stream_xp @TwitchSharer @Flow_Rts @FlyRts #twitchfam #graphicpic.twitter.com/QGhGAaVhaa
competesports,27095237,1,1005940124163629056,6,6.0,Check out our PRIDE issue of Compete Magazine online at https://competenetwork.com/current-issue/  (link in bio) and be sure to Like us for updates and news on LGBTQ+ Sports! #iCompete #lgbtqsports #gaysports #prideissue #shangela @itsSHANGELA @rupaulsdragrace @rupaulofficialpic.twitter.com/PZVx83aqf5
Coach_Glass1,29917978,1,1005939952251736064,6,6.0,Honored to watch Coach Caldwell be inducted into the Gulfport Sports Hall of Fame. Coach Mac and I were named Male and Female Coach of the year. Humbled and blessed but so unworthy to be recognized with these two guys!  Great night to be an Admiral! pic.twitter.com/7vpvfqPAz9
SherryBayes,935940967030579200,1,1005918515784765441,6,6.0,You hit the nail on the head! Every talk-radio station (other than sports talk) is filled with the Limbaughs and wanna-bees spouting their propaganda. It always struck me odd there were no stations with opposing views.
GuyHeveldt,150158071,1,1005914454108721152,6,6.0,Listening to @pineyzb on Radio Sport this morning giving it to Andreas Heraf and NZ Football. Go on son. Got around to listening to the presser on my way to work (thanks for posting it @andrewvoerman)... “Disgraceful” is the only word describe his attitude.
ajohnagnello,63785369,1,1005913938926632963,6,6.0,Meanwhile downtown Don Mattrick is kicking a can down the road going Whatever. My ideas were good too. People like TV and sports...Then he puts on his Nickleback Spotify playlist and cries a little.
SagesAthletics,2907628165,1,1004507585062502403,6,6.0,Don’t forget to get your sport physical at Kirby Medical Group during the clinics for only $25 with $20 being donated back to the school’s athletic program! All athletes will need a physical before first practice! Incoming freshmen will need a FULL physical! #GoSagespic.twitter.com/4ghMHdNrg1
GreaterGeelong,171801336,1,1004499470178906112,6,6.0,Want to have your say on #Geelongs new new growth areas? Dont miss our last two Open House sessions! Tue 12 June 4-7pm at Corio Library and Wed 13 June 4-7pm at Bell Park Sports Club. Or submit online before 22 June: http://ow.ly/lcSL30kjIJs pic.twitter.com/O4Gx1NHp4J
BHugh215,865916668538753024,1,1004499364335837184,6,6.0,1. Extremely insane. You dont trade away possibly the best defensive talent in the NFL.2. Yes you can afford them. And you cut who you need in order to pay the 2 most premium positions in sports.3. Mack and Carr ARE you present and future. Weve waited 15 years for 2 stars. https://twitter.com/Nbell3/status/1004496622720516096 …
DaveRic1,270643477,4,1011004079609282560,24,6.0,Grab your Yoga mat take a cruise on the harbour and let the kids run bare feet at school today - our tribute to @NSWRL series winning coach Brad Fittler @telegraph_sport https://www.dailytelegraph.com.au/sport/nrl/state-of-origin/brad-fittlers-brave-overhaul-of-the-blues-has-paid-off-in-the-sweetest-way-possible/news-story/73f39bd3de7d5caa89c76080cae6ebf9 …
JulesBoykoff,724416918,1,1004485906840129541,6,6.0,Powerful intvu w/ #Russia2018 #WorldCup-bound Danny Rose of England on depression painkillers & warning his family not to travel to Russia because of rampant racism. Wow. By @marthakelner @guardian_sport https://www.theguardian.com/football/2018/jun/06/danny-rose-tells-family-not-travel-world-cup-player-racism-fears-abuse-england-football-team?CMP=share_btn_tw …
arlingtonchurch,28405764,1,1004483209424355328,6,6.0,A new Vatican document cautions against the dangers of highly competitive childrens sports political and economic pressures on athletes to win at all costs and the unsportsmanlike or violent behavior of fans. https://www.catholicherald.com/News/National___International/Vatican/Vatican_issues_first_document_on_sports/ …
ActiveSchoolsAM,960528186185584640,1,1004481541630758913,6,6.0,Very proud of the 4 girls who graduated tonight from the North Ayrshire Sports Academy all 4 have been an inspiration to fellow @StMatthewsAc students throughout the year and have huge plans to continue their involvement both in the academy and cluster primaries #NASAgraduationpic.twitter.com/bbtTf09L82
marceline1k94,4866684093,1,1004481124255588352,6,6.0,I am still astonished by the fact that there are people who do not see the problem with letting males compete in the same sport category as females in sports that specifically demand physical efforts that biologically benefit males over females.
thesoccerdon,27553776,1,1004477528361271296,6,6.0,Congratulations to newly named #USMNT General Manager Earnie Stewart whose technical track record deep knowledge of the sport at every level and accomplishments both on and off the field make him a great addition to @ussoccer -http://fw.to/w6T9Dzg
mmcmull2,858836390,1,1006683504556552193,6,6.0,Folks Im telling you right now youre gonna want to get a copy of @BDCitizen tomorrow. We have a very cool design in the sports section about the Waupun prep baseball team. You are gonna want to keep this one for a very long time. Will have a photo of it by end of night.
NotreDamePri,4256432987,1,1006677935758217216,6,6.0,Congratulations to our netball team who won all of their games at the Glasgow Primary Netball Finals to take first place.  Thanks to coach @JohnAnsdell and well done to all schools who competed #proud #netball #champions #sport #activekids pic.twitter.com/AGeN5iXlz5
bluepurplerain,723155673312161794,1,1006662326894972930,6,6.0,please someone explain to me what the fuck is democratic about super delegates?and do please try to keep your real democrat comments to yourselfthis isnt team sports you weirdos
ClipperRace,90359058,1,1006662172204851200,6,6.0,During the recent stopover in Panama the British Embassy hosted an event to celebrate The Queen’s Birthday and its Sport is @GREATBritain week using the Clipper Race team entry GREAT Britain as a focal point. READ MORE: https://www.clipperroundtheworld.com/news/article/great-britain-on-show-at-queens-birthday-celebrations-in-panama …pic.twitter.com/cF1cRxcIAF
caitdonnelly,260662569,1,1006654359822897153,6,6.0,The #HealthyAthlete prog provides free health checks to @SOIreland athletes. Huge Thank you to all healthcare volunteers who provide this service to our athletes over upcoming #IrelandGames & continue to highlight the important link btwn health&sport @HealthyIreland @sportirelandhttps://twitter.com/sthompsonit/status/1006625851734183941 …
IsenbergUMass,49999266,1,1006651122952622081,6,6.0,Proud to announce the @McCormackUMass masters program has once again scored highly on the @SportBusiness Postgraduate Sports Management rankings - earning the #2 spot in categories Overall Program North American Program and Course Leaders Choice! http://bit.ly/2sSbyd9 pic.twitter.com/3YYoxj7aKi
ElyHockeyClub,757800218,1,1006643998403031041,6,6.0,Really proud that our David Carford has been shortlisted for the @elyheroes Sports Award!  Having built up our amazing Junior section  and all the Club Back to Hockey & County coaching he totally deserves it!  Fingers crossed! #hockey #coaching #hero
LymeOntario,2974942563,1,1006637310224371712,6,6.0,“I’m most concerned about that one out of three who remains ill” Cameron told Healthline. “For some it can last up to 10 years and when you’re at school it can mess up your ability to concentrate in the classroom or participate in sports or have a life with friends.” https://twitter.com/lymechallenge/status/1006617992766074880 …
viaSportBC,413445690,2,1003758907867652097,12,6.0,A positive sport environment exists when kids are safe. When organizations have mechanisms to effectively prevent & address abuse in sport. We applaud the courage of these women & stand with them in the call for universal standards to prevent abuse & harassment. #AbuseFreeSporthttps://twitter.com/CdnChildProtect/status/1003667649098809345 …
JJM91026968,703479596629499904,1,1011753438160539648,6,6.0,JIMMY BUFFETT A WHITE SPORT COAT & A PINK CRUSTACEAN Vinyl Record#JimmyBuffett #vintage #vinyl #vinylrecordshttps://www.ebay.com/itm/JIMMY-BUFFETT-A-WHITE-SPORT-COAT-A-PINK-CRUSTACEAN-Vinyl-Record-/163076519877 …
unitasscouncil,284301709,4,1011014650836631552,24,6.0,Hey Tigers!Its tryouts season and our college SOFTBALL team is ready for you! Dont forget to come in your appropriate attire and bring extra money for court fees. Stay posted for the following sports!ROAR!  pic.twitter.com/9FnmqMNAC9
CircleTBird,700763122282303488,1,1011730791716540416,6,6.0,Circle High School is hosting a Sports Physicals Night for grades 3rd-12th on July 25th from 5:30-7 pm. Location is the Circle High School main office. Cost is $25 and we donate all proceeds back to our Athletic Trainers supply fund.
