user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
UFCPI,710209718753431552,1,1003769679616196609,7,7.0,Ensuring that local pro sports teams are prepared to defend themselves should competition require it is our gift to the Las Vegas community. https://twitter.com/lvlightsfc/status/1003755897036800000?s=21 …
KvilleFootball,3213555420,1,1003752879734353921,7,7.0,KHS Sports Physicals this Saturday 6/9/2018 at High School 8am-11am. Please RT.
NBCSNationals,2319354187,1,1003747947559968774,7,7.0,it sure is a shame that there is no nats game tonight good luck finding some sports to watch tonight DC
BucksPR,431082451,1,1008852881636843520,7,7.0,“We’re thrilled to have one of the toughest and most action-packed sports in the world come to Milwaukee in October. https://on.nba.com/2JYEiZ5
DanielHemric,218331649,1,1008831072719855616,7,7.0,Awesome time with these guys right here from @alscoinc today! Your partnership with us @RCRracing is what our sport is all about & it all starts with surrounding yourself with good people. It’s a pleasure being associated with you all thanks for having me today @NCRLA Classic!pic.twitter.com/5AFVfmN1OL
kevintresolini,61100634,2,1010642716781367296,14,7.0,Always one of best scenes in #netde sports as buddies and players for @DFRCBlueGold have pregame meeting. #delhspic.twitter.com/Z3dKRchX8J
ahmadf_o,2938827314,1,1010646269340061698,7,7.0,Im glad Thiago finally decided to switch sports but this sport has more injuries are you sure about this man pic.twitter.com/OkhU4nlHJN
CalQuinn_,213929081,1,1010630716907048960,7,7.0,When non-sports girls tweet about sports... “defense of line”... It’s *defensive line pic.twitter.com/ReYJvxjBXl
PBS,12133382,1,1010628523646685190,7,7.0,As traditional sports like baseball and football struggle with stalling viewership a new kind of sport has emerged with huge appeal: eSports. (From @NewsHour)https://to.pbs.org/2tueTPQ
Alaaego,276329275,1,1010620176323227649,7,7.0,BBC Sport - World Cup 2018: Salah used for political capital as Chechnya host Egypt training http://www.bbc.com/sport/football/44451415 …
KNSports,309401267,1,1012846939505942528,7,7.0,Be sure to pick up tomorrows News for the unveiling of this years All-County softball teams as voted on by county coaches and KN sports staff! @SjcaSports @TrempAthletics @WestoshaCHS @WilmotSports @RedDevil_AD @ITHS_Athletics @SLPacers
heraldscotland,157997359,1,1012834355700477952,7,7.0,Plans for new £47m Meadowbank sports centre given the go-ahead http://www.heraldscotland.com/news/16324632.plans-for-new-47m-meadowbank-sports-centre-given-the-go-ahead/ …
raincityseries,458063246,1,1012817868348579840,7,7.0,Be grateful for every day that Dan Gilbert doesnt *co-own* your favorite sports team pic.twitter.com/D3srNFmkon
FatouSadio,32666997,1,1012816391177691136,7,7.0,For those who asked why I was almost in tears when @smithpelly23 resigned this is it. He is so important to the sport & I’m so glad he’s ours. Thank you @kendra__andrews for this wonderful piece. Cc @Capitals @PostSports #ALLCAPSpic.twitter.com/Ef0fqPhM7T
D0UGFRESH,108771395,1,1012811896343482368,7,7.0,Someone tel lithe US authorities they have the wrong man - he couldn’t hit a thing this season
woodsamantha,22867917,2,1012095660261142528,14,7.0,Good opportunities here for my sports folks.  Added bonus: Become my frenemy. https://twitter.com/CecilyFaenza/status/1012094719629750272 …
SmarterGood,37595560,1,1011005695389417472,7,7.0,.@jeffskoll has always said that social change is a team sport. If we don’t work in this team-based way we’re holding back the change we’re trying to affect—@laspindle @SkollFoundation #AspenIdeashttps://twitter.com/smartergood/status/1011004754783170560 …
WeGotDopeKicks,3298496779,1,1010996758237863942,7,7.0,Stussy Sport Nylon Short in Orange is available w/ FREE SHIPPING! SHOP HERE  https://bit.ly/2t22m6R
DonnieB86,946629498476298240,1,1010981705618948097,7,7.0,2018 High School Sports Report “Co Miss Softball Player of the Year” #teamjackets #2019senioryearpic.twitter.com/P4a8IsHxxj
shannon_fiona,627336357,1,1010978722961416194,7,7.0,Delighted to be part of the National Coaching Tutor Team. It’s great to be able to give back to the game and assist with the growth and development of such a great sport. https://twitter.com/gaa_handball/status/1010973556614844416 …
coachforce,47669105,1,1012117722887524352,7,7.0,Thanks to Lost Nations Sports Park for hosting the North Shore Summer League. Positive experience for all teams... Done. Next. #TLSTE  #familypic.twitter.com/Atxssslz0d
tjoe54,435275773,1,1012108860319059968,7,7.0,@ArFCAArkansas Camden-Fairview has a Jr. High Football job open. Spring sport will be track. Teaching position is open. Please send info to Coach Monden at jmonden@cfsd.k12.ar.us
sarahmh0218,740319722642628608,1,1012108675153121280,7,7.0,LOUIS LIKES SPORTS SO SHKSUNDHDND #TeenChoice #ChoiceFandom #Directioners @onedirection
stuartpstevens,1543986138,1,1012101318331248640,7,7.0,Sweden winning Mexico advancing Germany losing. Mostly sport  reminds us we have a heart by breaking it. But sometimes there is bliss...#WorldCup2018https://twitter.com/siavoushf/status/1012011145660715008 …
scuddacam021,971048996092264448,1,1012092807882866688,7,7.0,Great camp today @UrbanaU_Sports thank you to @tyhaines16 and the whole Urbana coaching staff for making this such a great experience.pic.twitter.com/iuTwJvucbj
HiImKeith_,297066949,1,1007764026326208512,7,7.0,The sad Brazilian that became famous last World Cup past away in 2015 of cancer. His sons are keeping his love of the sport alive this year. pic.twitter.com/dyDFCHnZHk
JackieeeFlo,3232886269,1,1007745294883311622,7,7.0,When the World Cup is on the world watches. No other sport can top it idc idc.
Fox9Sports,24027780,1,1003418840976355328,7,7.0,TONIGHT on FOX 9 Sports NOW 10:35pm - Get ready for some fun as @toriihunter48 joins us to talk about his role in Mondays #MLBDraft this years #MNTwins team and much more!pic.twitter.com/49D85yBXxL
j_spencer10,853012597683220480,1,1003407948977262592,7,7.0,Field hockey players are honestly the biggest supporters when it comes to sports and that’s stamped  https://twitter.com/___madisonrenee/status/1003354177899237378 …
ScottABC7,22805792,1,1003403133182205953,7,7.0,The proof is in the pudding. D.C. LOVES their sports. Look at this rating from last nights Game 3.Way to go Caps fans. Keep it up. This is a SPORTS TOWN! https://twitter.com/NBCSportsPR/status/1003283212913860609 …
shawnjustice,18709160,1,1003398433888141312,7,7.0,Floss off!  Thanks for being an awesome sport Niko! #CrewSCpic.twitter.com/nKk0FxB9zo
theywantboog,717398346676219904,1,1003383399220998144,7,7.0,pickerington central is states champions in 3 different sports this year! and a final four appearance .. #2018
joneil97,1226415756,1,1003374995219902465,7,7.0,The WCWS is breaking my heart..I am not ready to be a senior and leave this sport behind
iSprint___,2320984967,1,1003374991830847493,7,7.0,If there’s any sport I see a real athlete getting slept on in it’s basketball... so many real hoopers never get a chance
Wojispn,1009639332834086912,1,1013547349518397441,7,7.0,Paul George and Westbrook have scheduled their wedding on August 15th reported by multiple sources at Yahoo Sports
MickFoley76,741188809,1,1013542232794763266,7,7.0,Why in the wide world of sports could the Round 4 football qualifier draw not have been made last night or even at some point during the live TV games today? We knew all the teams before 9pm.
HoodedMan,20001303,1,1013534767973916673,7,7.0,All sports are a horrible activity a show of gladiators distracting people with bread and circuses. #WorldCup
hannahjoseph199,1954677344,1,1013530833330819079,7,7.0,Thanks for supporting me and women’s sport! Need more people like this on the hype #showup BRING ON THE FINAL https://twitter.com/jonathanjoseph0/status/1013525813239705601 …
RachelDePompa,35292538,1,1004864977457549314,7,7.0,Literally have a scrapbook filled with all the games I went to as a kid with my dad. #ALLCAPS I’ve been waiting for this sports moment my whole life. @Capitalspic.twitter.com/gKwvlHfQaw
LillyAnnOHora,291159077,1,1004847321786576896,7,7.0,Please please please complete this survey and support women in sport ! https://twitter.com/sportireland/status/1004714548077780992 …
CoachKAdkins,533207657,1,1004841209418825728,7,7.0,@SpartanRecruits @sparta_sports @Coach_Bland Great work today at the KSU Passing Camp! Super organized as always - first class all the way! #Spartanspic.twitter.com/0q4P2QoZAS
_jallen13_,307413664,1,1004835496399441920,7,7.0,Cy Springs WR @darius_D1 in the lab @ALL_EN_SPORTS you’re up now Lil bro #WeALLEN https://twitter.com/darius_d1/status/1004828252568018949 …
NEABanditElite,712823837792931842,3,1010666628114153479,20,6.666666666666667,College coaches in a few years your going to have to fill that freshmen spot 2022 Devares Whitaker one of the top PG in the state @CoachJordanUALR @CoachBalado @RustonRifle @ARBballRankings @UCAMBB @ARHoopScoop @NEABanditElite @OleMissMBB @42_sports https://twitter.com/lilvares1/status/1010528765720526848 …
okprepsextra,2755646617,17,1010999618774159360,112,6.588235294117647,Photo gallery: Highlights from Saturday nights 2018 All-World Awards celebrating the best in high school sports http://ow.ly/72rP30kDO0o pic.twitter.com/gkvzeIeXBG
BarcaLisa10,3067839730,2,1012834816524472321,13,6.5,Argentina. Many people might think that’s incredible stupid but Messi is the best thing in football and what I like most about the sport
DamonSalvadore1,998637114,2,1003370071258009606,13,6.5,Im starting to think the LeBron/JR Smith photo may take over crying Jordan as the No. 1 meme in sports. pic.twitter.com/rz0nO2xkGx
_JakeRussell,222226370,2,1004486453311746049,13,6.5,Let this sink in folks. D.C. officials... planning a parade route... for a D.C. sports team... winning a championship. https://twitter.com/mattacklandfox5/status/1004479766802718720 …
WhatToWearHQ,879571075864158208,2,1008825439719182336,13,6.5,Stussy Sport Nylon Short in Orange is now available to purchase with Free Shipping! BUY HERE: http://bit.ly/2MvQrqb
arrogantera,617639511,2,1013561640485376001,13,6.5,Stussy Sport Nylon Short in Orange is now available to purchase with Free Shipping! BUY HERE: http://bit.ly/2MvQrqb
USABChamps_West,561799041,2,1012793952217456640,13,6.5,Our  winners Sports Academy Dukes ended their week in Arizona with a win as well.Congratulations guys! #Champs18pic.twitter.com/HS5eJr4y0E
sbrown2pt0,2934046378,2,1010651010782650370,13,6.5,Those scorecards are an absolute embarrassment to the sport. Basically Postol did nothing. That is a joke.
illinoispolicy,21323251,2,1011014394774458368,13,6.5,nothing like celebrating taxpayers being forced to pay for sports stadiums. good politics ≠ good policy https://twitter.com/charlesmcbarron/status/1010583125435604992 …
big73miller,929942021921497088,4,1013541936706224129,25,6.25,Congrats to Next Page Force for winning the Hoops Play USA Tournament in Conway Arkansas!!!! @Next_PageForce @ARBballRankings @Coast2CoastPrep @ARHoopScoop @geeksNathletes @Derial13 @the_camp_one @KeithTruth @TAKEOVERSports @IndiHoops @42_sports @BPortistime @ArRecruitingGuypic.twitter.com/5I2OrhtGbG
FOXSPORTSAZ,18055751,5,1013526739681570816,31,6.2,Deandre Ayton calls Arizona fans -- regardless of sport -- the best in the world. #AllAZpic.twitter.com/JGjXFe1DzO
VToolSoutheast,940609731269484544,6,1007746944113020930,37,6.166666666666667,.@Triton_Rays_706 17Us Tyler Faught starts the innings off with a laser to center field.@2d_sports pic.twitter.com/gXWm2lnZG7
nottheanne,1591658383,1,1002690242313367554,6,6.0,Sports illustrated face ass... but nah fr I wanna be in sports illustrated  pic.twitter.com/O5lfXv1sWD
EMittendorfMD,852162560484937729,1,1002685714985881601,6,6.0,So true - curing cancer is a team sport; collaboration is key to making progress. @JenWargoMD is a great teammate!https://twitter.com/parkerici/status/1002633729012043777 …
SportsPac12,948655410818424833,2,1012093549548990464,12,6.0,In which major sport is the Pac-12 most likely to win its next national title?Bonus: Predict the year and team in the comments.
PatentPurple,601941030,1,1002678768639586305,6,6.0,Get a whiff of this - @LALIQUE Encre Noir Sport http://ow.ly/r3LO30dVNVS  #scent #fragrance @wetweetblogs
Gq14Greg,3169290475,1,1002678235837161474,6,6.0,Last high school baseball game tomorrow 6pm tejeda sports complex come out to see a good game. pic.twitter.com/ibl2OLq8SM
tunein,54688421,1,1002672638206959616,6,6.0,The Bay Areas sports talk leader is back where it belongs. Hear @KNBR and your favorite personalities (@adamcopes @knbrmurph @KRON4GRadnich @sportslarryknbr @byronjr23 @JohnLundRadio @DrewHoffar @KevinFrandsen @RyanCovay) anytime anywhere on @TuneIn. https://listen.tunein.com/DTgve5v4oN pic.twitter.com/J7PGBbVUzk
ProspexNation,948604731278028800,1,1002671707537240064,6,6.0,Prospex BB got off to a great start this weekend with the 16U winning 7-1 17U winning 15-1 and 18U winning 9-6 @hoovermetplex @2d_sports pic.twitter.com/ewqRkMAmKP
SirRed5,764908706937143296,1,1002670488664014849,6,6.0,Its Official now! @FancyGadam2 X @patorankingfire Live concert at the @_tamale _sports_stadium on 30th June 2018. See you there God willing . pic.twitter.com/vfxM7kroqs
CNBC,20402945,3,1004868112393560065,18,6.0,The big money in equestrian sports isnt in the betting — its in the breeding. https://cnb.cx/2KE7bKY pic.twitter.com/cce40sB2WI
buckmartinezfan,2557928221,1,1008469475367124992,6,6.0,Why you should NEVER support these #American Hunters.jimmyjohnsNot conservation its blood sport #OpFunKillpic.twitter.com/kKemsrEzg4
rule_marilyn,2568696845,1,1007049804034297857,6,6.0,I am so humbled & thankful of the kindness & generosity of @laney_foxx  for raising $2500 for MSD girls basketball. @KimFox70 @MSDGBB @BCAA_Sports pic.twitter.com/k4K3APlgaG
Msubgoofin,1616078502,1,1007042082291310592,6,6.0,Live NOW!!!!!! playing some sports games and #RealmRoyal later. Come stop by for details on a giveaway happening in 3 weeks at http://twitch.tv/msubgoofin06 @BBtwitchRTs @HypeSquadTwitch @VertzWorldRT #teamb42 @StormchaserFam @SupStreamers @RTweetHub @TwitchReTweetspic.twitter.com/OEMeiLwOuI
HHSRebelSports,768512698179026945,1,1007041208911368192,6,6.0,Congratulations to Howell Wrestling for being named the APP SPORTS AWARDS TEAM of the YEAR!!YESSIR!!! pic.twitter.com/1ldSecEoX3
CofBCommRecGM,1214340618,1,1007034031362531328,6,6.0,Great turnout at the 2018 Sports Hall of Recognition Induction Ceremony! Congrats to this years inductees! @WayneGretzkySC @CityofBrantfordpic.twitter.com/FccfcLYkq6
Blazers_MML,879162878363713537,1,1007031388929810432,6,6.0,Our latest commit @AdamNiles40 is a two sport athlete who’s been having a successful summer on the golf course! http://www.kamloopsthisweek.com/sports/niles-of-kamloops-clutches-up-to-claim-zone-2-tour-title-1.23333432 …
MiGroup_sport,1538186407,1,1007028138398842880,6,6.0,So far so good. Provisional pole in all categories for @Michelin_Sport with @Toyota_Hybrid @IDECSportRacing @PorscheRaces @ProtonRacing   Let’s keep going #MichelinLeMans24
wbuxtonofficial,20600235,1,1007024359486173185,6,6.0,A new number one and the consistent quality of the sport’s young guns is showing... https://www.formula1.com/en/latest/features/2018/6/f1-power-rankings--vettel-back-on-top-as-verstappen-debuts.html …
DrDavid_Hughes,2263868089,1,1007022985511931904,6,6.0,Everyday I am grateful for the gains I am making and having less pain than before. The support from the Australian Institute of Sport has been overwhelming. @CBuchanan68 @ausport @CyclingAus @BMXAustralia https://www.exclusiveinsight.com/caroline-buchanan-getting-back-on-the-bike/ …pic.twitter.com/XJZ929tIZ0
mistressmatisse,14990112,1,1007015890162876416,6,6.0,Addendum: surely the name of this particular sport is “slaveboarding”?
SignatureFBO,279076210,1,1005596151960276992,6,6.0,Our latest Miami facility is our first dedicated sports charter terminal. http://ow.ly/9Osp30kqhD0 pic.twitter.com/ILUAvBv2g9
jcprice59,582911623,1,1005595778256121856,6,6.0,Eight teams who could crash the College Football Playoff in 2018 - Larry Brown Sports https://apple.news/AXJxrB1uVS_KUY8DhI_97qw …
FillzTheVoid,1484259505,1,1005590148581429249,6,6.0,Lucha Libre is sport passion culture art and spectacle. When you love what you do you do not live it you live for it. pic.twitter.com/xhVRXBBona
NicoleAuerbach,22375230,1,1005583876566155264,6,6.0,Biggest story in sports should be Gronkowski finishing second in the Belmont (!!!!)(... I’m kidding but I love it.)
0010101X,2719603728,1,1005577452666568704,6,6.0,How about transwomen literally beating women in boxing MMA and other contact sports to the point of hospitalization? Should we let them have that one too?
orionisready,217848297,1,1005573487124238337,6,6.0,5 days (5!) in the life of a multi-sport athlete and @LambowLandry wouldnt want it any other way @CitadelAthletic @sachockey @HockeyNS @rinkrant @HfxMacs #halifaxmetsbaseball #macspicpic.twitter.com/xXIoZYGuiL
acidicpeach,573049902,1,1005572041628581888,6,6.0,I have so many makeup brushes it actually takes me over 2 hours to wash them all it’s an extreme sport I swear
blbLXXXII,2914078561,1,1005566681106866178,6,6.0,Skip Bayless averaged 1.4 a game as a senior in high school on the JV team. He is the biggest critic in sports.
mcgidotorg,550006208,1,1005557910699675657,6,6.0,Know more about the successful International Youth Convention: Sports Edition from April 30 to May 1 2018! Read the news here: https://bit.ly/2JFerbK  #MCGIWeeklyThanksgiving
SportsGamersOn,2415581461,1,1005921131033849856,6,6.0,Sports Gamers Online is Hiring! - http://www.sportsgamersonline.com/sports-gamers-online-hiring/ … #NowHiring #Journalism #SGOpic.twitter.com/SbbhCVoUlg
TheMoCoShow,3044414704,1,1005910211083866112,6,6.0,Check out our D.C. Sports Mount Rushmore along with another 8 people we feel could have easily made it.Who do you have?https://www.mocoshow.com/blog/dc-sports-mount-rushmore …pic.twitter.com/P5AD2ns2YB
NewstalkFM,22646514,1,1005906198430875649,6,6.0,Fine Gael Senator @nealerichmond calls for half game rule for youth and social sports: http://bit.ly/2HATEBb pic.twitter.com/TY7JDucxfM
Trenton_Skinner,2716223108,1,1005904555853406210,6,6.0,PC starts tomorrow at 8 AM at the PFDC. If you think you’re playing football or any sport you should be there. @JDiamond022 @PcOklahoma
PropSwap,2862104585,1,1004510772850929664,6,6.0,$322K wagered in Delaware on Day 1 of legal sports betting. Keep in mind though that means the REVENUE was $16100http://www.espn.com/chalk/story/_/id/23716636/delaware-generates-322135-bets-day-1-full-scale-betting-tuesday …
mrtroylynch,758831562,1,1004510012478279681,6,6.0,Reporting sports in Colorado but ALWAYS reppin @TheSunDevils! #SockGame pic.twitter.com/03HYjFGLrx – at KREX 5
IWASport,1156786249,1,1004502915304902659,6,6.0,Please see in the image attached information on the upcoming IWA Sport Athletics Laois Games taking place on June 16 pic.twitter.com/1goRhASl2v
WSJFinReg,702881258641051648,1,1004491396798181377,6,6.0,Delaware became the first state outside Nevada to allow bets on individual sports games. Several other states are expected to follow. https://on.wsj.com/2JeKzUi
10bandzbenny,3092928756,1,1004480273105371137,6,6.0,I’m really hella boring bruh . All I really care about is sports  movies and music .
SportClubOfReef,3100124437,2,1004471742079930368,12,6.0,This year our teamIs really going to be championEveryone is gonna sing and sayNo one can hold Sport no!
BowermanTC,17788554,1,1004472282171863041,6,6.0,Happy #globalrunningday! We are grateful for the amazing places this sport has taken our club and the wonderful people we’ve met along the way! pic.twitter.com/QGkcVI7msD
KirbyMedical,921282096,1,1004469688624181249,6,6.0,Don’t forget to get your sport physical at Kirby Medical Group during the clinics for only $25 with $20 being donated back to the school’s athletic program! @Bement_CUSD_5 @MonticelloCUSD @SAGEHSPrincipal @DWCUSD57 @arthursupt @cgmsprincipal15 @cgesprincipal15pic.twitter.com/XbOkJ0q4qt
MCRRangerRL,1110040621,1,1006661438801436674,6,6.0,Our 2015 kit now with our partners @PolskaRL helping grow Rugby League in Poland on behalf of the city of Manchester an international hub for sport. @RLEFofficial @scratchingshed2 @normanfm1066 @PLinManchester @AndyBurnhamGMhttps://twitter.com/PolskaRL/status/1006609017265893376 …
SixPackJack_Pt2,3271228658,1,1006658635819311109,6,6.0,Can’t wait to absolutely destroy my children in all backyard sports... we play to win in this family kiddos. https://twitter.com/grahamgano/status/1006630448213233665 …
ATLSAHM,3857547803,1,1006653652617105408,6,6.0,WTAF have we done to youth sports?? This is not for high school. This is for a travel baseball team...for 10 yr old kids. pic.twitter.com/OrwAoHUQKT
BoswellsDance,3300939023,1,1006643066739011586,6,6.0,On the field yesterday it was sports day so the @BoswellsDucks had their own race... eating as many mealworms as quickly as they could- and wow was it fun! Just listen to the squawking!! @BoswellsSchoolpic.twitter.com/d3Cig417BL
LCFootballTeam,737457057083752449,1,1006641965851660291,6,6.0,Don’t forget... FREE SPORTS PHYSICALS  tomorrow June 13th at Riverview Clinic with Dr. Spencer Harris at 8:30 am.
thesimpleparent,263918540,1,1006638046798860288,6,6.0,Does summer mean #sports fields for your family? @liznieman22 shares how she manages to feed her kids healthy snacks while at the field thanks to @Stonyfield. #StonyfieldKids AD http://bit.ly/2LopaVj pic.twitter.com/RHn7dwxBnl
GorseinonFire,786853455235342336,1,1006636389251895301,6,6.0,One of our Crew getting involved at today’s sports day at @penyrheol2 along with @Weststgym @swpolice @gorseinon_npt @CariadSher @mawwfire Great turn out and fantastic effort by all participants #penyrheol2healthandwellbeingpic.twitter.com/H2IoVAL3cb
andreakw,1433371,1,1011755975387369472,6,6.0,World Cup episode of Goma-chan! No actual depiction of sports! Ganbarre Nippon! https://www3.gogoanime.se/shounen-ashibe-go-go-goma-chan-3-episode-11 … #ゴマちゃんpic.twitter.com/CKvko4xvlg
SI_Swimsuit,26570717,1,1011745991379308546,6,6.0,Sports Illustrated Swimsuit Open Casting Call FAQs: https://on.si.com/2yLbT7B .pic.twitter.com/93VO4ks1aG
APSE_sportmedia,41109987,2,1008823466521432069,12,6.0,Discrimination sexual harassment addressed on panel on women in sports journalism http://apsportseditors.com/discrimination-sexual-harassment-addressed-on-panel-on-women-in-sports-journalism/ …
EmilyCWaldon,489733778,1,1011733263059177478,6,6.0,At @TheAthleticDET the staff just keeps getting stronger. Make sure youre watching this group of ragamuffins as the sports seasons change. Theyre got you covered! @CraigCustance @KatieJStrang @BFQuinn @ChrisBurkeNFL @JLEdwardsIII @m_bultman @colton_pouncy @CodyStavenhagenpic.twitter.com/51Enyxtzdy
ASeaOfBlue,18290797,1,1011728384391548928,6,6.0,Benny Snell named in Sports Illustrated’s top 100 players https://www.aseaofblue.com/sec-football/2018/6/26/17507222/benny-snell-sports-illustrated-top-100-players?utm_campaign=aseaofblue&utm_content=chorus&utm_medium=social&utm_source=twitter …
paulmeadors,118898181,2,1009924758723428352,12,6.0,Clovis softball pitcher Danielle Lung is up for Ms. Softball Player of the Year from Cal-Hi Sports. https://twitter.com/calhisports/status/1009859883397574656 …
JamieSpence93,1045159866,1,1011715483358416896,6,6.0,Youve been a cracking pundit and your English is much better than Shearers...
JRRStark,463096092,1,1011713345903321088,6,6.0,Thank you @stevermarshall @Sportstalk1400 for having me on.  I always enjoy talking about our kids and our program.  I appreciate your coverage of #OKPreps sports. https://twitter.com/Sportstalk1400/status/1011675315532386304 …
adg_5,51541583,1,1011711914878042113,6,6.0,I have started to expect Hotstar IPL level highlights from every sports tournament.
KennyMcVital,956266121983938561,1,1011711103506804737,6,6.0,Who Do You Guys Want As A Referee For Friday?? ( Outdoor Sport Center  Japs  Rocklands ) Kick - Off First Game : 12:00@NoNonsensePule @Geemodj_03 @CAASK_ASID
Seth_oduro1,109265283,1,1011710587099926530,6,6.0,Seriously? Ahmed Musah was even better than him today. FIFA is too biased.
dc_preps,30894790,2,1009558674950492160,12,6.0,Female AOY: In age of specialization Sycamores Feuerbach excels at multiple sports http://www.daily-chronicle.com/2018/05/30/female-aoy-in-age-of-specialization-sycamores-feuerbach-excels-at-multiple-sports/dysgi4b/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=DCPrepsTwitter&utm_source=Twitter#Echobox=1529531049 …pic.twitter.com/LD5iPMtDKe
gbellseattle,70744212,2,1003413612151488515,12,6.0,One of the best leaders I’ve come across in sports the great @CoachTarr.@UWSoftball into the national championship finals at the #WCWS #UWHuskieshttps://twitter.com/ncaasoftball/status/1003381778084581382 …
neillduffy,104467560,1,1009560724908093440,6,6.0,Looking forward to exploring how @Chargers @LAFC @Dodgers and @TheNBPA leverage the power of their platforms to make the world a better place through sport....and how this is good for business. @sport4humanity #SSHLMU2018 @LA84Foundationpic.twitter.com/3aq95vs4Gn
NormanChad,101729160,1,1009555516735934465,6,6.0,Why do I prefer Sports Illustrated to The Athletic?After you’re done not reading SI you can use it in the birdcage.
jordash_junior,3171744622,1,1009553379058692096,6,6.0,We used to watch boondocks on our phones whenever we traveled for sportswhat a vibe https://twitter.com/savage_rsa/status/1009096438528270336 …
MagazineNiche,1271943176,1,1009547654018359296,6,6.0,In the July/August issue of @MagazineNiche retiring @RidersBball captain @BernardiniTyler tells us about his life outside of sport including his charity work with @alexswish & @hopeagnstcancer Read more this Julypic.twitter.com/vWNZ4tYdcL
bexbates,83654155,1,1009912434054893569,6,6.0,Another inspiring evening with @GlasgowStPauli - an amazing film of solidarity & empowering communities through sport. Loved learning more about the incredible work @FCLampedusaHH and @fcstpauli @scotrefcouncil #RefugeeWeekpic.twitter.com/DtX4BTw3kB
OWHnews,15163577,1,1009907308988518400,6,6.0,ESPN anchor finds nirvana in Omaha sports memorabilia shop — and a life lesson too http://www.omaha.com/sports/cws/espn-anchor-finds-nirvana-in-omaha-sports-memorabilia-shop-and/article_767f89db-6c6e-5768-978f-3bff42e0dd6b.html …
Nixon_Robocop,37587804,1,1003788330096619521,6,6.0,The Philadelphia eagles being sports most likable team is the worst part of the trump era.
QuakerSports,535463885,1,1003784759301099520,6,6.0,Spring Sports Awards Night...Wednesday 6:00  Ice Cream in cafeteria 6:30  Large Group Awards
MorinToon,272046614,1,1003774577703563264,6,6.0,Absolutely. I LOVE Canada and Canadians. In addition to outstanding contributions to the arts they created the greatest sport on the planet  https://twitter.com/ValerieAnnH/status/1003356368290500609 …
Astros_Baseball,2348883758,1,1003773449800704001,6,6.0,Congrats to Eli Runge for receiving the Mike Brown Award tonight at the Sports Award Banquet.
MsGinexLMES,819699053114093569,1,1003746622109638656,6,6.0,Sports Day was the best!! Thank you @delkec for such an awesome afternoon! #TeamPurple #SportsDaypic.twitter.com/rHmu6WynRY
MidcoSNKansas,67346950,1,1003743270118162432,6,6.0,Don’t miss the 10th Annual @RCRClassic at PM June 14 LIVE on Midco Sports Network. For more information visit  http://gomid.co/RCRClassic  | @BHanni #RockChalk #KUbballpic.twitter.com/WM843iJ0ly
RWJBarnabas,45596617,1,1003742130110631936,6,6.0,As the official health care provider for .@RUAthletics were thrilled to help create and support a comprehensive sports medicine program to serve .@RutgersU athletes students and communities throughout N.J.!#GoRUhttps://twitter.com/RUAthletics/status/1003735737114681345 …
SkySportsBoxing,413961753,1,1003740709839687687,6,6.0,SKY LIVE! Full details of Wednesdays #JDNXTGEN show with @Lawrence_TKO topping the bill against @TheDukeWatkins live on Sky Sports.http://skysports.tv/4bw5gi pic.twitter.com/WWpzOapvs7
versarxhie,542893361,1,1008858343245565953,6,6.0,so many of u are being unfollowed and blocked ! is this a sport cos im out of breath whew
BFinn86,383813535,2,1008835589301555201,12,6.0,This whole thing is getting old no? 44-year-old Terrell Owens ran a 4.43 40-yard-dash on Monday - Yahoo Sports https://apple.news/A-3KXSPqyTwGTzFLMkrIelg …
NPDMattPowell,58464742,1,1008840383231676416,6,6.0,Nike vs. Adidas: How Sports Titans Are Battling for Brand Dominance at the World Cup https://footwearnews.com/2018/business/athletic-outdoor/nike-vs-adidas-world-cup-2018-1202575696/ … via @footwearnews
NCHSAA,40264569,1,1008836000204742656,6,6.0,High schools sports give students the opportunity to show off their hard work and dedication. Learn more at http://bit.ly/2hpG9cN  ! #MyReasonWhy @NFHS_Orgpic.twitter.com/7fisMebdoS
2Ayews1Club,765941498240172032,1,1008834559977377795,6,6.0,All this talk about a famous rapper getting shot Ive found the real headline of the day courtesy of the Sunday sport  pic.twitter.com/r36m53Nenx
nbc4i,14296157,1,1010667610856357888,6,6.0,.@JerodNBC4 talks to IndyCar driver @GrahamRahal tonight on Pepsi Sports Saturday (hosted by @audreynbc4)!! Tune in now!
KarolyneDay,490764920,1,1010659996420444160,6,6.0,Happy National Olympic Day! Love this sport that stole my heart @usacheer @VASF_Updates @VarsityAllStar  Thankful cheer was recognized this year in the Olympics #OlympicDaypic.twitter.com/XNcJuKbrYh
EdisonHoops,786293202135359488,1,1010644456951959553,6,6.0,Congrats to our very own Carole Miller on her commitment to @UVaWBBHoops!! Proud of her...she put in the work! @EdisonHS_sports @carolegmiller
IndieWire,13992132,1,1010632337216991233,6,6.0,#NossaChape Review: Soccer Documentary Is a Remarkable Look at How Tragedy Triumph and Sports Intersect https://bit.ly/2MTaWNM pic.twitter.com/YqjRboDp4L
