user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
ThruTheBridle,100834411,1,1005930094874038273,4,4.0,Monmouth Park “Win” Payoffs Today:R1: $2.80R2: $2.20R3: $14.00R4: $3.60R5: $3.60R6: $3.80R7: $4.00R8: $5.80R9: $14.20R10: $7.60R11: $3.60 They need more than Sports Betting to improve their product and overall handle...#awfulracing
FromThursSweat,941323180022562821,1,1005912446559772674,4,4.0,With reports of rumoured interest from the  team  has moved quickly to extend the contract of former national striker Balo Boogle Sports reached out to Balo about a possible move to Balo: Me? ? Wha you really telling yuhself? pic.twitter.com/zHivkWyPrs
JRFegan,152849161,1,1005908179530723328,4,4.0,Sports radio phone lines fill up all around Boston as the White Sox win 5-2 taking two out of three in Fenway from the Red Sox. Reynaldo López gave the White Sox 19 outs and Jones Fry and Soria closed out the rest
WarrenKembel,931426065532067840,3,1004491125070036993,12,4.0,Well well cute little rigged sports distraction. We got a sellout athlete acting his script hes called King James todays 6/6 and the 66 books Bible is named for the real King James.Theres much more to this especially 45 but...LeBron = 33 James = 33 Thirty Three = 66 pic.twitter.com/TY9Pe2BOxy
selahfootball,70317225,1,1004501549693857792,4,4.0,A huge congratulations goes out to Zak Donato for being named the Yakima herald fall male athlete of the year today at the  Yakima sports commission luncheon. An honor well deserved. Way to go Zak. Tristan McDevitt and the team were also nominated.
Buffalo_Schools,455795533,1,1004490500076986370,4,4.0,Children Overcome Police Stereotypes through Sports (COPSS) will host a basketball game at McKinley High this Friday June 8th at 4:00 with  special guests Mayor Byron Brown and Superintendent Kriner Cash as the McKinley All-Stars vs the Buffalo Police All-Stars! pic.twitter.com/HHDJ51UicY
ConcussionLF,26487256,2,1012081905175494657,8,4.0,There wouldnt be a jockey riding that hasnt been concussed its just a matter of how many times.”Australian jockey Dale Spriggs has pledged his brain to the Australian Sports Brain Bank part of the CLF Global Brain Bank. Read more:http://www.abc.net.au/news/2018-06-27/jockey-dale-spriggs-donates-brain-to-reveal-impact-of-falls/9898428 …
NavajoEquality,2321303605,1,1011759697487990784,4,4.0,BREAKING NEWS >>>> Dine’ Pride After Party will be hosted at Sammy C’s Sports Pub this Saturday June 30th in Gallup NM - COVER: $10.00 - DJ Wreck spinning music all night + Pride Drag Show hosted by the fabulous Tomahawk Martini! #WeAreSacred #Pride2018 #NavajoNation
NaturalNetwork,105869845,1,1011739695204716544,4,4.0,Help #kids stay cool during the hot #summer heat with this #refreshing #homemade #Coconut & #Lime Sports #Drink #recipe: http://www.naturalawakeningsmag.com/Healthy-Kids-Archive/Healthy-Summer-Hydration/ … #healthyrecipes #recipes #drinks #hotdays #summerrecipes #DIY #hydrationpic.twitter.com/hb2fi14N84
abby__sams,1187603414,1,1011726868083601408,4,4.0,Got another email saying Im not disabled enough to participate in an adaptive sport bc EDS (they specified that joint hypermobility aspect) isnt disabling and therefore does not qualify me for the sport Even though I have 3 other illnesses use a wheelchair & am legally disabled
SouthOCsports,573860023,1,1011715606561939456,4,4.0,Long Beach Fire Capt. Dave Rosa killed in shooting was from San Juan Capistrano & longtime member of SJC Little League as president umpire coach. There will be a memorial at 6 p.m. prior to Little League All-Star Game at Cox Sports Park in Ladera Ranch. http://ow.ly/OXdX30kG9Ne
asifahsankhan,156045820,1,1011708493668249601,4,4.0,Nice going Diego you big freak #messi #ARG #ARGNIG #Argentina #Nigeria #NigeriaArgentina #NigeriavsArgentina #NigeriaMourns #Maradona #Mascherano #Fifa #WorldCup #WorldCupRussia2018 #FifaWorldCup2018 #Football Maradona Mascherano #TuesdayThoughts Rojo Victor Moses #NIGARGpic.twitter.com/BXxMOmaALA
BearPawChris,944779755244609536,1,1009556916962451456,4,4.0,Jager Myslawchuk has hired a law firm because he’s a confirmed IQ deficient moron that ran onto the field where a violent sport is played by athletic people wearing hard plastic and polymer armour.... What could possibly have gone wrong? ......You deserved the hit dummy.
CaptainJLasc,952508481902391296,1,1009914431944429570,4,4.0,The team selection was awful from Sampaoli. Croatia fully deserved it they bossed it in midfield. Mascherano Acuna Meza Caballero Otamendi and Perez etc arent good enough. Banega and Dybala should have been in the side even Rulli in goal and Icardi and Correa off Atletico.
TGfUInfo,703374901,1,1009909751755362304,4,4.0,Check out our #TGfU Symposium: ​Using TGfU to educate our students in inclusive and developmental ways program at the #AIESEP2018 World congress. Jump online & register: https://tgfuinfo.weebly.com/aiesep-2018.html … The symposium is open to teachers students researchers coaches sport coordinators pic.twitter.com/f2XERlp2Mv
Tonyfitzmauric2,817085225415086081,1,1009902918928158722,4,4.0,Tots all sports session and junior girls football session tomorrow 4-5 Amlwch Primary School.All sessions carried out by qualified coaches and all DBS cleared from Amlwch Town a junior FCTots 3-5 yearsJunior girls 5-10 years@FAWTrust @FAWales @amlwchtownfc
PulaskiSoftbal,950782057633984512,1,1003784769258377218,4,4.0,Congratulations to all our PC Lady Maroons that made the Lake Cumberland Sports All County softball team (Haley Baugh Emilee Gowers Eva Gover Riley Hull Gabbie Countryman) and to Senior Krystin Wilson on being selected as Player of the Year! pic.twitter.com/j7XQEfmpuC
CSmithScout,916707956,1,1008831771604025344,4,4.0,C/o Jr film on Sequoyah (TN) QB/Ath John-Douglas WigginsPros: Good size & length. Arm power/strength. Great overall two sport athlete. Accurate. Vocal leaderCons: Refining of mechanics & body. Still raw but has the tools#EastTN19 #CSShttps://www.hudl.com/video/3/5346217/5a2ff6f74205d90ef00488a5 …
Feministory,237975305,1,1010653625692147712,4,4.0,6/23/1931 — Lili de Alvarez Spanish tennis player introduces shorts to Wimbledon by wearing a hybrid skirt-culotte style garment and pioneers practical attire for women in athletic competition. The silk outfit was designed by Elsa Schiaparelli #womenshistory #sports #Resisterpic.twitter.com/XC6y9I8D8I
WARFRadio,2549704357,2,1007771127525937153,8,4.0,Join us from 12.00pm this afternoon (16/06) for live coverage of the Round 6 #SwisseVFLW clash between the Western Bulldogs and Williamstown at Henry Turner Memorial Reserve in Footscray. RSN Carnival  RSN Racing &amp; Sport App  http://rsn.net.au/digital-radio pic.twitter.com/5Jy7OGgqFr
ego_biggest,4623389565,1,1010626936643772416,4,4.0,Dec 2015..Peter Nelson is the ideal choice to spearhead our groundbreaking programming initiatives as well as our commitment to world class boxing which have made HBO Sports “He has a comprehensive understanding of boxing.Michael Lombardo Pres of HBO programming! @HBOboxingpic.twitter.com/ZtyldnQZR4
pe_davis1,52916109,1,1012843253979402241,4,4.0,The Turn 1 ABC Wide World of Sports Tower view of @TheActionTrack in Terre Haute for @WoOLateModels vs @DIRTcar_Racing UMP @SummerNationals Late Models and @SummitRacing Equipment Modified Nationals vs. Scotts Custom Colors & Auto Body UMP Modifieds #SummerNationals #WoOCraftLMSpic.twitter.com/8H64gCMWXr
LSU,44156044,1,1012809635366162433,4,4.0,10. Shop til you drop! Pick up new gear at the #LSU Sport Shop next to @MikeTheTiger’s Habitat or at @LSUBooks off Highland Road.Don’t forget the John and Rose Ann Shelton Gift Shop inside the Lod Cook Hotel lobby.pic.twitter.com/onXMnCgH0l
muskrosevintage,759918767962849281,1,1012804406264283137,4,4.0,#Vintage Cigarette Card Album Collectible Cards Cigarette Cards including Animals Cars Australian Sport Transportation Indigenous Cards https://etsy.me/2IDSfKC  via @Etsy #cigarettecards #vintagecards #collectiblecards #cigarettealbum #ephemera
JoshLJackson10,51105329,1,1012802891239878656,4,4.0,Best Sports Radio Shows:15. you14. cant13. rank12. them11. because10. every9. show8. is7. different6. and5. loved4. by3. its2. listeners1. @SportsCallAU Join myself @ryanlavoie0 and @_ChristianPage for a fun Friday edition of SportsCall NOW!!
as_it_matters,992591961726029824,1,1010996543711776768,4,4.0,There’s some bad news for those looking to bring coal back. Turns out Solar is... http://bit.ly/AIM-Solar_Wind_Power …#AsItMatterz #AIM #AsItMatters #Music #Sports #Technology #tech #art #science #worldevents #events #worldwide #earth #news #newsoftheday #solarpower #energy #energyindustrypic.twitter.com/fsoAPSjnyF
EveyJacob,75116880,1,1010987922785382400,4,4.0,Its weird to me how its acceptable to still be upset about a bad sports play or a characters death from years ago but Ill still hear Youre not over [significant real person/pet you loved]s death? It was [period of time] ago!Dont put timelines on grief folks.
Raceday2011,635063782,1,1012120599785811973,4,4.0,1. No stages2. No playoffs/chase3. No green white checkereds (whoever is p1 at the end of advertised distance wins)4. Cheaper cars5. More short tracks6. More road courses7. The media stops oversaturating the sport. Theyre annoyingI know I listed more than one  https://twitter.com/jeff_gluck/status/1012094730824368130 …
hiddensalezone,792803833617481728,3,1013558868801138690,12,4.0,#7: 16” Long Bottle Brush Cleaner for Washing Wine Beer S’well Decanter Kombucha Hydroflask Thermos Glass Jugs and Long Narrow Neck Sport Bottles  http://zpr.io/6pcSy
Heritage_Sport,730432555703402496,1,1012105265557143552,4,4.0,In 2012 the Black Swamp Find presented collectors with a pristine time capsule of candy cards from the sports Deadball Era and this E98 Ty Cobb is one of the best a @PSAcard Mint 9 with none higher.  Making it one of the finest Cobb cards in existencehttps://sports.ha.com/itm/baseball/1910-e98-set-of-30-ty-cobb-red-black-swamp-find-psa-mint-9/a/50004-50134.s?Type=social-sports-twitter-e98Cobb-062718 …pic.twitter.com/JenXvajapW
OUAZKenny,974712773136465920,1,1012097957640880129,4,4.0,Every coach in all sports have that “go to” person for EVERYTHING. Without Briana Prothero OUAZ enrollment advisor my job would be a living mess. She’s a rock  Thank God for her. OUAZ is very fortunate to have her. If I had a FULL ride for life she would be my 1st signee  pic.twitter.com/7LjeuLneB2
johnmaddox,503541916,1,1007740320728088576,4,4.0,I spoke with Sports Authority and the Preds pay $2.4 million.However the current subsidy is $3.35 million (unless the $150k reduction is passed) So as taxpayers we are giving the Preds $900k to play at Bridgestone Arena.This is unreal.
JFreepicks,1004384773903650816,1,1007736945265475584,4,4.0,#MLBcard ready RETWEET or FOLLOW to receive tonights card #FREE sent via DMAnother 5U MAX play tonight! We #cashedin a #MAXPLAY last night so you dont want to miss out! Also a few 1U+ plays. #freepick #mlb #sportspicks #win #free #sports #sportsbet #guaranteedpick
FlanaganNJTV,2434421515,2,1004832723696062465,8,4.0,Lawmakers amended sports betting regs bill to remove “poison pill”- that means venues like Monmouth Park can legally open-even before the Gov signs the bill. Monmouth Park may do that-because ⁦@GovMurphy⁩ is not expected to sign this til next week at earliest ...pic.twitter.com/Y4ptPQRfuT
ipgphotography,219044151,1,1003412768421236738,4,4.0,Sitting quietly on the canal bank waiting for that first biteWall Art Gifts and Home Décorhttps://buff.ly/2IJBm2e #FineArtAmerica #HomeDecor #Canal #Waterway #Boat #Fishing #Sport #Barge#gifts #UKHashtags #UKSmallBiz #ATSocialMedia #ATEuroBizpic.twitter.com/0gbd3eizZC
OfficialCWD,935716323388092416,1,1003398362006093824,4,4.0,BREAKING: The CWD will be holding tryouts for Iconic Sports @IconicSprtsMgmt to sign new talent at the CWD Warehouse the last Tuesday or every month for the remainder of the year! Come sign up and possibly join the CWD or #BeIconic and find representation! #CWDNews
oceantocity,25187532,1,1003370205249196032,4,4.0,Did you spend the weekend being a spectator at the fantastic O2C this wkend. Fancy trying Stand Up Paddle Boardng! SUP is the fastest growing leisure sport because of its health benefits. Join Atlantic Off Shore adventures at the Leefields Monday 4th for tasters sessions pic.twitter.com/0znnWWwKEy
snowycats,93575470,1,1013569781876776960,4,4.0,Media bias in this country is stark - Murdoch papers are trash - gossip sex sport but laced with huge attacks on Labor & unions every day - papers are pure propaganda - there is no semblance of balance - Murdoch a toxic influence on our society
braves16u,764946645893210112,1,1013551058067578881,4,4.0,Two more wins today at Sports at the Beach. 4-1 win in game one over Det. Black Sox. @hitchenson77 goes the distance in game one with a mammoth home run by Colton Stetz. Game two saw another clutch homer by Spencer Kwilos. @Bquinny15 with 4 clutch innings in relief for the win.
InstoniansCC,701266871,1,1013526003979902981,4,4.0,Summer scheme begins Mon 2nd July & lasts the whole summer.Multi sports camp with an emphasis on cricket.Everyday 9.30 to 12.30. £15 per day/£60 per week/£45 for 2nd child. Open to any child going into P2 in Sept upRob McKinley will be leading the camp contact: 07936290437
CharlotteG1711,874902716031565824,1,1004867373390843909,4,4.0,I really couldn’t care less what someone does with their life wear dresses have an amine profile picture just stop threatening women stop trying to come into safe spaces women fought hard for. Stop taking over our sports and stop transing innocent children it’s child abuse!
jela9ja,4073196640,3,1013530976230739968,11,3.6666666666666665,Smart Home Deals!Amazon Echo Dot 2nd Gen for $29!Here https://amzn.to/2JQIsWc #geek #deals #tech #amazon #home #gamedev #gadgets #fashion #gaming #bots #gifts #dad #father #worldcup #smarthome #smarthouse #nerd #devices #sports #speaker #musicpic.twitter.com/1uf8sV36Vl
Oldfirmfacts1,514906408,4,1013550593468747776,14,3.5,My @Record_Sport column on today’s World Cup TV coverage features . Fabregas/Ralph Wiggum. Ross Geller’s wedding. Hogmanay journalism. Lineker’s War on Patter. Neville explains opinions. Neville doesn’t explain penalties+ morehttps://www.dailyrecord.co.uk/sport/football/football-news/world-cup-not-so-super-12834582 …
bikeregister,164641386,4,1007746843357433863,14,3.5,Stolen Bike: A Charcoal SP Rockhopper Sport 29 - SP Rockhopper Sport 29 has been reported as stolen from London EC1V #bikestolenpic.twitter.com/O5nMM69aCu
JimB3rd,766623516615643136,8,1006641442964504576,28,3.5,Bensalem  1LaSalle      3Mid 4th inningBens:Parrish single Run(Miller E on pickoff try)Dean single 1st & 3rdAldrich E5Revell sac 2-4Lavender 1-5 FC (PR)Rooney HBPGrady 6-4PIAA baseball Class 6a semifinal@SOLsports @pclathletics@Owls_Athletics @LaSalle_Sports
CarBombBoom13,364664580,2,1010638909766856704,7,3.5,“Former NHL players Daniel Carcillo & Nick Boynton r suing the league alleging it failed to warn players about the long-term risk of brain damage from fighting.” You are still inaccurate with ur  reporting. Go & read my statement from yesterday & retract the above paragraph.
ps6811,89452950,1,1002696697473052672,3,3.0,Like really?! Dude Nike paid Naija to make that Jersey not the other way round. And secondly the design of that Jersey was done with the help of some creative Nigerians....and one question pls which sport jersey making brand in Naija would have done a good job?
tsitra360,449273633,1,1002677537250504705,3,3.0,This weeks finished sketch commission. A lot of big characters and food sports.Want a sketch commission? Stop by when I stream on http://picarto.tv/tsitra360  on Mondays and Wednesdays for sketch commissions.pic.twitter.com/a6Z9U5ySRk
ProAmSports,59218486,1,1002676050508144640,3,3.0,We are having TGIF drinks in the #YEG #ProAmFanCave and we are using our slick new Remote Control #Zamboni cooler.(with Bluetooth Speakers)Well most of us are have a  Pro Am Sports Zamboni Cooler TGIF Drinks https://youtu.be/g3Fd_QS6Bt4  via @YouTube
capsunitedfczw,470927687,1,1002675231650205696,3,3.0,Black Rhinos ‘Luv Dat Chicken’Black Rhinos dismissed visiting Chicken Inn following a 2:1 victory in a Castle Lager Premier Soccer League match day fifteen played at the National Sports Stadium on Friday.... http://sportbrief.co.zw/2018/06/01/black-rhinos-luv-dat-chicken/ …
hellmann_nick25,2315775859,1,1002668284909678592,3,3.0,My sister Sam: The Cavaliers they have that one famous guy right? James?Me: yeah that’s his last nameHer: Tyler James? James James? Kevin James? Antonio James.....  I’m looking it up. #sports
JudyReiser,276015532,1,1008485692954038273,3,3.0,Sportsmania! #Sports & other #Oddities revealed in #eBook. Youre crazy too! And I Thought I Was Crazy! Quirks Idiosyncrasies & Meshugaas” #behavior #nonfiction #competition #habits #athlete #luck #game #funny #kindle #smashwords #iBookstore #nookhttp://amzn.to/TbnDRZ
LizIzWild,1292539885,1,1008474853949825024,3,3.0,A man putting other men first what a surprise.Meanwhile actual women can give up our places in sport expect to find men in our changing rooms refuges prisons. We can book place in a womans hostel & find men who self id as women in our showers. But sure mens feelings first.
BehindTheGloves,1301554231,1,1008470544784744454,3,3.0,Roberto Garcia (41-3 24KOs) vs.Martin Murray (36-4-1 17KOs)WBC silver middleweight title. June 23rd O2 Arena London BT Sport HD / BoxnationAlso...WBO European and Inter-Continental Light-Heavyweight TitleYarde vs. SekEnglish Heavyweight TitleDubois V Little pic.twitter.com/Mxsm0kh2U4
SabukAfridi,2879709882,1,1008467733036531712,3,3.0,Remember Jahangir Khan (Paks former Squash player) has won 555 matches continuously & ws unbeaten.Thats a world rcord of winning games continuously in any sort of sport! He is the king of all sportsAnd aj kal ap log Federer aur Ronaldo etc se impress ho #PakistaniTujheSalam
methodracewheel,111134456,1,1007037251681783808,3,3.0,All new #Bronze 15x7 VT-Spec Rally Wheels coming soon!These beauties will fit 5x100 and 5x4.5. The #MRW501 comes with a +48mm offset for more of an OEM fitment while the #MRW502 will sport a more aggressive +15mm offset.#methodracewheels #rally #wheelspic.twitter.com/6nErqv8vPK
NBCDowdMan5000,820048440122077185,1,1007034938158452736,3,3.0,News sports concerts countless ceremonies film fest awards fests on wknds guest speakers CES grad video NBCs 1st film fest mentors chaperones classes collabs w dpts etc.  Milestone year for nbcVP! @Northern_TV @nbc_hsprincipal @nbc_msprincipal @EmerMatt @nbcsuperpic.twitter.com/LqRok171UK
BGSPE1,862161602,1,1007017822256615427,3,3.0,Successful day at Rivertime Regatta at Bisham Abbey where our students did BGS proud by leading 318 students from Special Schools in Bucks Berks Oxfordshire Hillingdon and Northants. A competitive bell boating sports leaders comp to end the day!! pic.twitter.com/EAMXnn8vqH
BeccaWVGirl,753838376,1,1005597925848862726,3,3.0,Let me remind you what that homeless scarf wearing no bathing jack ass people say Dakota is riding sports in his stinky stretch pants.  I wouldnt insinuate shes lucky if I were you unless youre impressed and satisfied with a micro penis. pic.twitter.com/6klUMQSvLw
_equain,54306706,1,1005591419958984704,3,3.0,I’ve witnessed the following all in the last 3 years:2 Triple Crown horsesA Philadelphia Eagles Super BowlA Cleveland sports championshipA Washington D.C. sports championshipA Chicago Cubs World Series winNothing makes sense anymore.
Spruce_Meadows,132705035,2,1013544585916641280,6,3.0,Wow - an exciting day for the Deslauriers family! Mario Deslauriers  and Bardolina 2 wins the Pan American Grand Prix presented by Rolex and daughter Lucy  and Hester place 2nd. Super day of sport! #SMChampions #SMPanAmerican #FamilyUnitypic.twitter.com/N00VUcy6lN
RacingDaily,503429423,1,1005583869087768577,3,3.0,The Israeli Culture and Sports Minister Mirian Regev from the conservative Likud party is being accused by several Israeli officials and football fans of politicizing the match by moving it from Haifa to JerusalemAnd there you are. They r literally looking to incite trouble
HockeyNight_OTT,1370653910,1,1005583209801895936,3,3.0,Let’s not forget that there is still Pro Hockey being played and not only does it involve a Canadian  team it involves an Ontario team; Toronto Marlies. The Marlies are in the #AHL #CalderCup Finals against the Texas Stars (top affiliate of NHL Dallas Stars) #GoMarliesGo
mmafightermgmt,1000466618047193088,1,1005932115047976960,3,3.0,Follow MMA Fighter Management Inc. on Facebook Instagram & Twitter!  @mmafightermgmt ———#mma #kungfu #karate #bjj #fitness #muaythai #taekwondo #boxing #aikido #follow #ufc #fight #wmma #news #jiujitsu #sports #wrestling #judo #grappling #kickboxing #martialarts #workout #gympic.twitter.com/rmOaa263rU
StarTimes_Ng,420462653,1,1005906432347209729,3,3.0,Amazing offer to watch all 64 matches live!Hurry now subscribe to #StarTimesApp ON Sports package for N450 only instead of N1500 for the first 40000 users. Offer valid before 14th June.Get App now: http://goo.gl/SqMymW Also available on Google play store & IOS app storepic.twitter.com/NyvDDt95hG
ProfKRichardson,912961818057953280,1,1004498053443801089,3,3.0,Men with long hair competing with women in sport. There’s biological difference between male & female bodies. Men are built differently to women. Women bear children. In a competition to give birth men can’t even compete. What a shame this blatant disregard for reality normalised
speedwaydigest,231433733,2,1011759792237391873,6,3.0,Kyle Busch Sweet Home Chicago: When it comes to the patriotism among sports fans the passion that NASCAR fans have for their country is difficult to beat. With Fourth of July on the horizon Kyle Busch driver of the No. 18 Skittles® America Mix… http://social.nascarne.ws/QYd6yP pic.twitter.com/qTaaOA86Mr
impromelbourne,21836735,1,1004490717874487296,3,3.0,Theatresports™ is capable of inducing laughter tears and sport event style screaming.Learn with Patti Stiles who was taught Theatresports™ by Keith Johnstone at its birthplace the Loose Moose Theatre Company. #improv #impro #theatresportshttps://buff.ly/2xNeUDN pic.twitter.com/Vy649j1qfS
Beto4SenateSA,999471631780245506,1,1004468821971828736,3,3.0,We are so hyped! Beriah Wall a very talented New York artist sent us these amazing hand made Beto pins and coins! Our volunteers love them we can’t wait to sport these wherever we go! Thank you Beriah! #BetoForTexas #BetoThanCruz #Volunteer #BetoArt #ArtistsForBetopic.twitter.com/7rajyQMBB7
inthe_kookiejar,3200866247,1,1006680781572501505,3,3.0,AU  Cᴀᴛᴄʜ Mᴇ Iғ I FᴀʟʟSince the accident Taehyung has been struggling to get back on his game. The ice doesnt feel the same under his skates and his body rejects the choreography. Hes hurting and the only person who can help is his sports therapist Jeon Jungkook. pic.twitter.com/SDQ8ENfY9h
Overmayor,193814597,1,1006657258292473857,3,3.0,I guarantee theres at least one guy whos really pissed that nobody got removed from Smash so he cant make an image of the removed characters dissolving with the caption Mr. Sakurai I dont feel so good. I guarantee that this person exists Im going to hunt them for sport.
FambroughAdv,722300120,1,1006654025641668613,3,3.0,An clarification on the approval of Tulane as the sports medicine provider for the LHSAAs events. Bid is for three years not two as it is with most items bid out. LHSAA Executive Director Eddie Bonine confirmed this #LHSAA @AdvocateSports
TrumanAthletics,38175224,1,1011759078882856960,3,3.0,MBB: At the half @TSUBulldogHoops leads Star Sports Basketball by 14 53-39 and outscored them 31-17 in the second quarter!Scott leads all scorers with 11 to go with five assists and three rebounds while Thomas has 10 points three rebounds three assists and a steal!
FremontTherapy,872184990670434304,1,1011736350616444928,3,3.0,Victor is our PT who is working toward a board certification in Sports to better serve the athletes in Fremont. He graduated from Creighton and is trained in dry needling. When away from work Victor can be found with his wife and 3 children at a nearby park pool or splash pad! pic.twitter.com/SReZUUc1u9
KittyCat_Cammy,3856541063,2,1011021679278088192,6,3.0,This is what NA WESTERN Loves so Team Ninja Deciding To Kneel down Give the Middle Finger To The Fan BaseAll while letting TOURNAMENTS E SPORTS SJW tell them what is acceptable Team Ninja is scare of the western Backlash meanwhile NAMCOSNKCAPCOM Deliver the Fan Service
aaronbronsteter,25122451,1,1011720965494136835,3,3.0,Khabibs manager Ali Abdelaziz tells @TMZ_Sports that a fight between McGregor and Khabib would likely take place in October in Vegas November (although hes unsure if McGregor would get licensed in NY) or December in Vegas at the end of 2018. https://twitter.com/TMZ_Sports/status/1011718577152458753 …
MissClairabelle,29705496,1,1011716990606696449,3,3.0,Protecting your teeth in contact sports is a must! Saw a cervical to incisal edge fracture luckily only the labial surface during training. Investment into custom made sports guards are essential! Less costly in the long term.@Roseville_DP made mine. Superb service.
RAMSPORTFITNESS,827521381,4,1004864450636271623,12,3.0,Go hard or Go Home. #training #fitness #sports #youthsports #pilates #yoga #exercise #nsca #nasm #strength #conditioning #athleticperformance #sportsperformance #workout #HIIT #workout #fitfam #fitlife #gym #gymlifepic.twitter.com/4FPjMhaoau
TooToughToTame,40935002,1,1009575388421316608,3,3.0,One of the most iconic moments in the history of the sport came at Darlington Raceway in September 1985. Bill Elliott became the first driver to win the Winston Million and took home a little extra change when he pulled into Gatorade Victory Lane at Darlington. #WinnerWednesdaypic.twitter.com/AmOnTSHHGN
CliffShiko,902621407,1,1009571864476311552,3,3.0,#JoyceMashamba served in Limpopo cabinet with Aaron Motsoaledi Maite Nkoana-Mashabane Letsatsi Duba Dikeledi Magadzi Collins Chabane under premier Sello Moloto & Cassel MathaleServed as MEC:Social DevelopmentSafety & SecurityEducation & Sports#SABCNews#RipJoyceMashamba
RLSsport,506482713,1,1009558488803143681,3,3.0,Fantastic day for #rlsathletics today with 4 new school records being set and we haven’t even got to sports day!! Jaden King Y7 LJ 4.79m Olivia Paoli Y8 300m 47.15s Georgia Crothers Y7 HJ 1.25m Anna Douglas Y9 HJ 1.36m. @TheRoyalLatin #proud
rmccsportsreco1,992564840588873728,1,1009550595676569601,3,3.0,Availability for all 3 Boots this weekend. No matter your sport or career these boots are brilliant for Preparation or Recovery. £25 for Hire this weekend. Available from Thursday to Sunday. Take the boots back to your house for use in your own comfort.  #Prepare #Rest #Recover
fruityoongs,959884611122810881,1,1009542038856101890,3,3.0,Lastly Jungkook is the main vocalist and dancer and sub rapper. He is known as the Golden Maknae because he is the youngest and good at everything: dancing singing cooking sports etc. He makes video edits (Golden Closet Films). He also produced Magic Shop of their new album. pic.twitter.com/auL5B30p5w
MySpecta,932547773886554114,1,1009926758018281473,3,3.0,SYDNEYA spectacular natural harbor THAT Opera House beaches galore and a thriving sports and foodie scene make Sydney one of the world’s great all-round cities an outdoor-lovers’ paradise with a flair for culture.Explore#InFive #5MinutesMadness #MySpecta #Money #Wealthpic.twitter.com/1fgL9nKjOb
TwinsDiversity,288880119,1,1009921586483417089,3,3.0,Join your Twins today in celebrating Pride at @lavmag Pride Score Thursday at LUSH. We will be sharing information about our upcoming Pride Night on July 9th as well as enjoying a fun night with all of Minnesota’s pro sports teams! #CelebrateDiversity #Pridepic.twitter.com/N9kKvA5OMl – at Lush Food Bar
WPalmerSport,433304640,1,1003776852681547776,3,3.0,An athlete’s right to clean sport translates into WADA stakeholders’ (and staff’s) responsibility to deliver an effective/proportionate anti-doping regime. This is not presently the case. Without a benchmark for prevalence how can athletes hold WADA accountable? @BeckieScott4
RiverwoodAcad,3679880182,1,1003774383125618694,3,3.0,Congratulations and THANK YOU to our high school students: Jake Torraville Carly Stratton Emma Saunders and Carmen Nippard who have volunteered with Ms. Tracylynn Smith and Ms. Tanya Smith for the last two years to run our After-School Sports program! pic.twitter.com/o6IhM4J2ci
tilly64,72160503,2,1004864912542220288,6,3.0,@nrma submission into cbd light rail argued that the city would be gridlocked and drivers were unaware of the impact it would have. Submission ignored and buried. The light rail designed to activate Sports & Entertainment Precinct #MoorePark was never about mass transport.pic.twitter.com/rVgvGiHHuG
Metalsub_,957605175862202368,1,1003759881655062528,3,3.0,We have the valves that your equipment needs. Dont hesitate to call us and we will offer you everything you need we are specialists in valves hoses and accessories. http://www.metalsub.com/valves.html  #valves #scuba #dive #diving #sport pic.twitter.com/saEvKl68Oz
YukonGale,86344211,1,1003753361479331840,3,3.0,I’m afraid that CPC’s endless barrage of skewed facts (to downright lies) and character assaults will do to Trudeau as Ontario PCs 4 year dirty campaign did to Wynn. Politics is a blood sport but the Conservative way is not sporting it’s just disgusting.
Gift_of_Kit,1000125756524122112,1,1003747996192985093,3,3.0,Since we began our quest to help sustain grassroots sport we have teamed up with major brands such as Sky Sports TradePoint and Kia to provide over £1 million of free kit & equipment to grassroots sports clubs in the UK. Tag your team and follow us to see our free kit offers!
ISD709News,903717734407692289,1,1003743927864905728,3,3.0,U.S. Bank & MN Vikings announce Stowe Elementary & Gary New Duluth Rec Center to receive $50000 thru a U.S. Bank Places to Play Grant! Funds will help build multi-sport court w/basketball pickle ball four square hop scotch community garden skate park.#CommunitySupportpic.twitter.com/0ZwLpevlmK
dejazimako007,399376841,1,1003742386676264960,3,3.0,Mon Jun 24 2013Gonzalo Higuain dad Jorge admits his son is close to a switch to the Emirates telling Italian sports paper Gazzetta dello Sport: I can assure you that an agreement with both Arsenal & Juve has been reached.We know how that turned out If its not Ornstein.. https://twitter.com/ArsenalNexus/status/1003736113025036290 …
cmfw_,477538084,1,1010661275729158145,3,3.0,Men’s soccer is a bitch sport idc idc idc idc idc
ohiodnr,103074779,1,1010647979592699904,3,3.0,Today ODNR Director Jim Zehringer was pleased to award Jack Fishburn owner of the Cardinal Shooting Center in Morrow County with the ODNR Hall of Fame award for his work in outdoor shooting sports and conservation. Congratulations to Jack! pic.twitter.com/aHyiULyIVS
PaulMSports,410202126,2,1012098361686740993,6,3.0,Prince Co was fortunate to have a number of players/coaches chasing some of the most important trophies in hockey. Turk/Stanley @_ND53 Pres/Mem @dpraught and Brad Morrissey @HC_TELUSCup So Brad Morrissey joins Sports Roundup this Sun to talk about his run @morrisseyhockey
