user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
postition,28464616,1,1013531749790334976,5,5.0,At least @VaughnPalmer is tweeting about #DirtyMoney. I note that as of last night @keithbaldrey has sports on heavy rotation with propaganda against #ProportionalRepresentation. The latest scandal to affect #bcleg? Nope not noteworthy. #bcpoli
0utfitRepeater,863152470385508352,1,1013527963059408896,5,5.0,Why dont Indian mothers raise their daughters to be confident the way they raise and hype their sons? I have seen the prettiest of women feel like theyre ugly while men who wear sports shoes with formals think theyre some hot stuff who every woman would die to sleep with.
SonofWashington,23066578,1,1004856149819215872,5,5.0,First time the Redskins are second thought I cant recall when another area sports team surpassed Redskins hype. Not taking anything away from Caps just a surreal feeling. Shows how barren weve been with winning. #HTTR #AllCaps
DeepSlant,350536843,1,1004836483793027072,5,5.0,Latest Deep Slant podcast: I tried cryotherapy compression boots and worked on flexibility at @_the_AR all in the name of research! Former Texan Kailee Wong joins me as we talk sports recovery and why everyone needs to be doing this. Listen: https://www.houstontexans.com/audio/deep-slant-sports-recovery-with-kailee-wong …pic.twitter.com/8GtyCSmpBU
SleekDeals,727348919315865600,14,1007743590699814912,69,4.928571428571429,Save 20% off Jarden Sports Licensing MLB Team Logo Baseball for $6.39!https://amzn.to/2lgAwQd #outdoor #travel #NFL #deals #sports #fans #nation #playoffs #baseball @MLB @MLBNetwork #BaseBall #NewYork #Yankees #News #men #father #gifts #decorpic.twitter.com/ptsdCxQFU7
mmbroadway01,892911935544590336,7,1003415879105896449,33,4.714285714285714,@EmilyGiangreco Coming In On The Great Sports Anchoring Very Comfortably On Sunday Is Emily! With The Very Nice Dark Red Dress Color Outfit! By The Way Caroline Did A Very Great Job! #LafayetteLA #KLFY10 #NexstarMedia #ALLCAPS @caro_marcellopic.twitter.com/JKYDViizrn
ScotlandSky,863732094,3,1012801884141301760,14,4.666666666666667,ON DEMANDSpeaking to Sky Sports from Celtics training base in Austria manager Brendan Rodgers looks ahead to the new season Champions League qualifiers transfer targets and the domestic challenge.The full interview is available via Sky Sports On Demand. pic.twitter.com/FYi8AmXaFc
NitorisMedia,886815582263312385,3,1012811254170255361,14,4.666666666666667,Out of all the Vita titles waiting to hit the market where does Glass rank? #PSVita #vitaisland #playstation #sony #boxing #sports #drama #PSVitaShare #gamedev #indiedev
happyeggshaped,4339303948,2,1010658473691045889,9,4.5,If you your club or organisation is looking to reach out into the webisphere tag or tweet us & we will make every effort to LIKE & RETWEET your message.After all...Happiness is Egg Shaped#RugbyFamily *Tweets must be in keeping with the values of sport especially rugby pic.twitter.com/eP0G4SpQ3l
NewCastleNews,42950890,2,1012806337028415489,9,4.5,.@NCNewsSports honored Sarah Seamans (Union) Madison Shiderly (Mohawk) and Mackenzie Latess (Laurel) as Lawrence County softball co-MVPs. Below is our Sports front page which features all the all-stars in the county.Read the MVP story here: https://bit.ly/2KyYfGd pic.twitter.com/8rH2Bk5smW
ACL_prevention,1278531638,2,1008828445617475585,9,4.5,Paterno et al Sport Health 2018 athletes w/ ACLR who score 19 or greater on Tampa Scale for Kinesiophobia are 14 times more likely to suffer 2nd ACL injury. #ResearchThatWorks #TrainRight #SingleLimbTraining #ACLPlayItSafepic.twitter.com/w2jmGh07GE
RussellOkung,135180235,2,1012086906920656896,9,4.5,Youre not far off Seth. Though this mostly effects the public sector. Private businesses (i.e. the NFL) sense the friction of this ruling and by-products. As we are currently part of an antiunion establishment if sports unions are not careful this could be our problem! https://twitter.com/SethayatesDFS/status/1011994850940588034 …
langstonwertzjr,58842869,3,1002685492910022657,13,4.333333333333333,@jedwardsjr23 male spring sports athletes of the week-Luke Carpenter Ardrey Kell baseball-Nick Melton Crest baseball-Ryan Restino Lincoln Charter baseball-Nick Solomita North Lincoln baseballhttp://www.charlotteobserver.com/sports/high-school/article212367479.html#storylink=latest_side …pic.twitter.com/Iwb5gSVerP
AaronBower,20143927,3,1010624274682597377,13,4.333333333333333,No malice meant by this but this isn’t about how it’s perceived in the living rooms of St Helens Wigan and Batley. They’re already converted to the game. It’s about trying to open the sport up to a new audience. If we don’t try; the sport is doomed to fail
Saturday1400,825136875618836480,1,1002695543783591937,4,4.0,Big show tomorrow. We are live from Fatz Cafe on Pottery Rd for the Landrum Football Pancake Breakfast. Tune in 7-10am on 98.3 FM or the Fox Sports 1400 App. Landrum Coach Jason Farmer & players at 8am. @WilliePStyle at 9:15ampic.twitter.com/2BA6OiPzWx
joe02476,262991887,1,1002692407924838400,4,4.0,Im in the same boat. Shooting sports have always been a tradition in my family. Now the RWNJs who never thought of gun ownership until they were brainwashed by the NRA that They. Must. Buy. Gun. To. Be. True. Republican. have coopted what was once a great American tradition.
NJTags13,846818880647520257,1,1002690012700381184,4,4.0,So here are the Bergen/Passaic state public semis & Non-Public sectional finals for Tues:Group 1: @PRowlsathletics vs. New ProvidenceGroup 2: @PHillsBaseball vs. MadisonGroup 4: @Maroon_Sports vs. WestfieldNorth NP-B @DPBaseball13 vs. Gill St. Bernard’s
HowardxBloom,15793617,1,1002689767694327809,4,4.0,Competition is the most intense form of collaboration.  To succeed the Green Bay Packers and the Chicago Bears have to compete.  And to compete they need a cooperative base—the NFL.  Competition grows the sport.  So does collaboration.  Opposites are joined at the hip.
NovusOrdoWatch,554692292,3,1002670363757686786,12,4.0,While the Irish were preparing to vote for the legalization of abortion the Vatican’s Dicastery for the Laity the Family and Life was busy writing about… sports: http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2018/06/01/180601b.html … #prolife #catholic #vatican #popefrancis #abortionreferendum #irelandreferendum
WestpacStadium,1614554870,1,1002686227521257472,4,4.0,Wellington…we know you’re as excited as we are about the 2018 Ice Hockey Classic featuring USA and Canada thats taking place on 23 June here at Westpac Stadium. Due to this being a unique sport for our cool little capital we thought we’d shed some light on the topic.
sergioavila_4,2191701186,1,1002678388836823040,4,4.0,Y’all also get extensions like they unlimited refills HELLA resources are given to help y’all pass the very same classes a normal student would take all the money that comes in from sports only benefits y’all not the entire school https://twitter.com/melaniebaccay/status/1002607871786303488 …
2WheelTonio,984542849411747844,1,1002669928489541632,4,4.0,See now I didnt even know this. Recently A. Schleck and Contador had  dinner together catching up to discuss the good old days... Contador reveals that Andy had something like 10 operations on his knees.  Even Alberto was never aware of this. Cycling is a damn tough sport.
_sashayed,242961013,1,1008467465725206534,4,4.0,This piece is generally about Numbers but also touches on something very very very important about DSP: what he means in a predominantly white sport to a city whose core population is black. read Clinton Yates piece on the subject here: https://tri-statedefender.com/the-significance-of-a-stanley-cup-champion-named-devante/06/11/ …https://twitter.com/russianmachine/status/1008356625495875584 …
LuckyLanceWins,250230344,2,1007730429657354241,8,4.0,In Ross Stripling‘s last 5 starts #Dodgers  are 5-0 SU winning as an dog once and covered -1.5 RL as a favorite the other 4. Tonight they face the #Giants the odds are -222 so the runline is the move boys.Lucky Lance Williams Master Sports Gambler#Staxonstax #Dodamagepic.twitter.com/MpOq16jpXe
ssigafoos,15680708,1,1007040245349707776,4,4.0,Some key personnel changes were announced @mcall today & Id be remiss in not mentioning how much well miss @Stephen_Gross23. A great colleague but even more importantly a genuinely good guy.  I hope the new guy enjoys my Philly sports rants as much as you tolerated them ;)
MidlandMencapUK,847537765,1,1007034998111834118,4,4.0,Join us for a day of accessible sport at Clifton Road thanks to the @WestMids_CA Mayors Community Weekend! #suttoncoldfieldWhen? Saturday 30th June 11am-3pm.Where? Clifton Rd Sutton Coldfield B73 6EB  Need more info? Check out the flyer below or call us on 0121 427 6404pic.twitter.com/FD9Er5yR0C
teamjantz,3178832492,1,1007022128590401542,4,4.0,C3 KID’S SPORTS CAMP:Anyone that is willing and would like to help next week for our kids sports camp would be GREATLY appreciated. You will be able to be part of these kids lives and help spread the Word of God to them! DM me if you are interested! Thank you Philippians 2:13 pic.twitter.com/rpmMbeHmjE
cgs_sports,4832538112,1,1007019902581043202,4,4.0,Well Done to all competitors helpers & spectators at Sports Day this afternoon you were fantastic!The results have been checked and it’s very close!!Knockscalbert 100.5 PointsBengullion 123 Points Kilbrannan 126.5 Points. Wow! Only 3.5 points between &
SportsDiplomacy,263724360,2,1012793439895937025,8,4.0,In Islamabad @TonySanneh & @LorrieMFair held a series of  clinics with girls and boys from surrounding areas - some coming even from the Peshawar tribal regions - and emphasized important sports and life skills of teamwork fair play diligence and resiliency. #SportsEnvoypic.twitter.com/UqZxUeQleU
SFY,734826612684783616,1,1007015164296613888,4,4.0,FOX Sports is proud to partner with the American @RedCross for the Missing Types campaign to help ensure lifesaving blood products are available for patients in need.To make an appointment visit http://redcrossblood.org  use the Red Cross Blood Donor App or call 1-800-RED CROSSpic.twitter.com/gibm1367c3
mulvihill79,4422200299,3,1009566425457889280,12,4.0,The whole notion of TV everywhere or total audience must include out-of-home as a matter of course. Notice that OOH for Match 1 was more than 3x the streaming audience. Huge piece of sports consumption especially for younger viewers.
barrydempsey2,518357015,2,1005569982745411586,8,4.0,Thank god boxing has a chance to redeem itself so quickly with #CrawfordHorn later on. Because #FurySeferi has made an absolute joke of the sport of boxing. Ridiculous stuff. No complaints with Furys entrance tune though was a cracker.
MemmettEmmett,1971576283,1,1005583774485176321,4,4.0,Justify has just become the 13th horse EVER to win the triple crown!  Bob Baffert has now done it twice! So cool to watch history! It really is the most exciting 2 min in sports! #TripleCrown #Belmont #BelmontStakes150 #Justify #HorseRacing #amazing #BobBaffert
HeavyweightRob,891139974619422720,1,1005582094532333569,4,4.0,For a sport I openly admit I dont follow paired with a typo in calender saying Xfinity which I never provide only cup and then having to keep my word & send as best I could for the crew Id say that worked out pretty damn well lol @HeavyweightsDFSpic.twitter.com/JSDjAkiPzX
thepotatofarmer,19873992,1,1005574196100059136,4,4.0,This beautiful deer is now just dead useless meat. And this child has learned that killing living things makes you ‘feel like a rock star’. What a world we live in where beauty and life are of less value than instant gratification and ‘sport’.
CSAPrepStarWNY,4867425269,1,1005571399296184321,4,4.0,PrepStar Elite 2020 RHP Thomas Furmanski with a strong outing at the 16U Can/Am Wood Bat Championships to earn the win vs. BBA (Brooklyn): 6 1/3 IP 2 ER 9K 93 pitches (62 strikes) @WNYAthletics @WNYTomPrince @albion_nest @Orleans_Sports @CSAPrepStar @AnJo_Bombers @TripleT259
all_right_Miami,1849794876,1,1005567343060283392,4,4.0,Question: will the same people that wrongly accused Jeter and Co. of terminating Rich Waltz and not bringing back Tommy instead of accusing Fox Sports also praise him for Tommy being back?
Gingerwombat,636262914,1,1005562096069689344,4,4.0,As a civil rights lawyer in Canada I am happy to inform you that denying trans women access to sports and to employment are equally discriminatory and transphobic. Happy to clarify further why respecting gender expression isn’t about making “a political point.” https://twitter.com/jonkay/status/1005434730861420544 …
ZukoQu,1932115688,1,1005557685788561409,4,4.0,Seeing this picture of Lukhanyo Am wearing Springbok colours eKWT Pre-Primary shook. Like God is so powerful guys. PS: They used to dress us in weird cowboy traditional and sports clothing for picture day. pic.twitter.com/bR684bIVsA
myouisen,967701674130259969,1,1005960103869050881,4,4.0,jeong can go bald sport an undercut or grow her hair out until it reaches her feet and shell still be able to rock the girl crush concept yall are so crazy about shes iconic and versatile just like that #PrettyJeongyeon
AHobsonPowell,335646714,1,1005958718444441601,4,4.0,Congratulations to former member Emeritus Professor Bruce Elliott on being awarded an AM on the Queens Birthday honours.  (For significant service to sports science as a teacher and researcher specialising in the fields of biomechanics and physical education.)
IAmBirmingham,62006818,1,1005932780243574785,4,4.0,Well done to #Birmingham actor David Harewood @DavidHarewood for taking part in and supporting Unicefs #SoccerAid2018. The former Washwood Heath School student from Small Heath today fulfilled a dream in playing alongside some of the worlds greatest sports stars. pic.twitter.com/xJKjOYMqKp
BixbySportsMed,2815361250,2,1010656732039794695,8,4.0,Great job @BixbySpartanFB & @Skordle for a tremendous 7on7 tourney! Super efficient & executed at an elite level! Tremendous job by all coaches players parents volunteers sports med students concession workers. Thanks to all the teams who participated & got better 2day #OKFBpic.twitter.com/A6OG1Gyl6P
HollandWrestlin,2507489154,1,1005927769363177472,4,4.0,Some people talk the talk - some people walk the walk.  Which are you?Are you going to outwork your rival while they sleep softly in their bed?First day of Summer Sports Performance Training starts tomorrow from 7:30 - 9:30 AM#Breakem #breakdowntobuildup #Grit #RoadtoState
CallDT,219160190,1,1005924026177515521,4,4.0,.@BoeheimsArmy GM @KevinBelbey will be joining #WakeUpCall LIVE Mon Jun 11 starting at 9:30amET! TUNE IN: http://mixlr.com/wakeupcalldt #basketball #sportstalk #sports #BoeheimsArmy #TBT2018 #TBT #Cuse #Syracuse #OrangeNation @thetournamentpic.twitter.com/MerrqOZw7E
sheffREDSvBLUES,1387496340,1,1005923315138158592,4,4.0,We are a Charity team Raised funds for many good causes in #Sheffield and beyond #proud #charityFootball  - Big thank you to all who have helped us n past n Present  @SWFCCP @pearsonjohn10 @SUFC_tweets @swfc @marktodd08 @sports__physio @butterwing30 n many others
ShawsideJ,988349556684414976,1,1005922427325607937,4,4.0,The u6s remained as active as ever this morning over at Heywood Sports Village playing against Middy colts U6s.The boys carried on their rich vein of form and topped our opponents in a quality game of football. Rhys was awarded today’s MoM who worked his socks off. Well done all. pic.twitter.com/b6LIxSgdKl
operationbless,9268382,1,1005917655759572992,4,4.0,These Operation Blessing staff members are packing lunch bags for over 200 children in #Kenya who participated in an OBI basketball tournament in Mukuru Kwa Njenga. #Africa #Sports #BlessAChildpic.twitter.com/WUGbU5NQre
MusclesMurphy,730121184,1,1004506263512702976,4,4.0,The Good: wearing my Warriors jacket that was a gift to me because its comfyThe Bad: actual Warriors fans trying to talk to me about sportsThe Ugly: said fans threatening bodily harm to me for not being an actual fan after I tell them??¿????Why are you people like this
SpiritedThriftr,749872201,1,1004499175856332801,4,4.0,My husband went out in his CANOE and rescued 9 people. I find his comment repugnant and incredibly disrespectful to the people of Houston who feared for their lives many lost them and more lost their homes and livelihoods. Harvey was not a spectator sport.
smoogymma,439821535,1,1004492076623548417,4,4.0,If there was a single cohesive group tackling UFC fighter organization they would be all over this weighin fiasco. It proves that a union is about more than just money. Do fighters really want to leave their sports rules in the wildly unqualified hands of someone like Dana?
Al_Neal_STL,459846471,1,1004488732387545089,4,4.0,#Trump s actions are a clear indication that tensions continue around the #NFL  when it comes to systemic racism ...this isn’t politics this is about a delusional “billionaire” living out his dictator fantasy. @PeoplesWorld #SportsDesk https://bit.ly/2JjpaVM  #sports #politics
AnokaActivities,1965027788,1,1004483530179608576,4,4.0,Athletes! Make sure you have an active Sports Qualifying Physical before T-Force starts Monday! If needed go to Medexpress - 2134 Bunker Lake Blvd NW Andover MN 55304. They accept ALL insurance or it costs $30. Open 8am-8pm M-Su! @TornadoForce #AnokaFamily
willardschools,33061234,1,1004483300944171009,4,4.0,Through a partnership with Cox Health CareMobile they will offer sports physicals for Willard student athletes AT Willard High School select days this summer. If you have a student athlete that needs a physical take a look! http://ow.ly/SefJ30kkJfv  #itsgoodtobeatiger
drrobgilbert,3836414374,1,1004469711122333696,4,4.0,I’m honoured to be hosting the Arthrex Live Knee meeting in September @SpireManchester  hospital.  The focus is multi-ligament knee injuries. We have a world class faculty. Sign up now!Thanks @ArthrexUK. #kneeinjuries #ACL #sports injuries #kneehttps://twitter.com/arthrexuk/status/1004329983408590848 …
MedwaySport,1127930394,1,1004468409466347520,4,4.0,NATIONAL VOLUNTEERS WEEK #VolunteersWeekHave you ever considerd volunteering? Medway Sport runs a Medway Sporting Ambassadors volunteers programme and our Purple Army support community and major... https://www.facebook.com/MedwaySportOfficial/posts/909274002593855 …
FannyanRashel,1289596940,1,1004468279698653186,4,4.0,@LandRoverUKPR  8 months on with my 66 plate discovery sport. Major issues with gear change and has been confirmed by technicians at a Landrover garage.JLR are denying all responsibility and want me back in a car that nearly wiped out me and my 3 babies. #landroverukpr
hichristineyeh,2286334092,1,1006686390002896896,4,4.0,Small [team] is beautiful. Large is slower and more painful. Dont scale if you dont have to.; Design is a team sport. Its not really done until its shared.; Let the [design] team help run the team. @malthe #rethinkhqpic.twitter.com/fKBsFqNmRv
_caseyahyavi,336709546,1,1006680921351675905,4,4.0,WANTED : Need one person for fantasy football. Our last man bailed and we all out of friends lol... only 5 rules1. Must have iPhone2. Can’t be a pussy3. Must know their SPORTS not just football4. Always be active in the group chat5. Be prepared to bet on ANYTHINGDM me.
COPSandKIDSca,213375323,2,1010623385460707328,8,4.0,Today @McMasterU the #ProAction Cops & Kids’ 8th Annual Hamilton Baseball tournament took place! Despite the rain under-resourced kids from #HamOnt had a chance to step onto a baseball diamond alongside police officers to discover their love of this sport!  #charitypic.twitter.com/7DXXp3H9nK
GadgetFlow,864339338,1,1006672516033794050,4,4.0,Full Body Motion Capture Suit by @HoloSuit https://gdfl.us/holosuit  This #VR accessory uses haptic feedback to let you enter the virtual world. Ideal for gaming and sports the HoloSuit also allows you to train for medical and military situations. #WearableTechpic.twitter.com/v1kJJ1pxvN
TheAthleticSF,807842951472812032,1,1006671224934522886,4,4.0,Give the gift of great sports coverage this Fathers Day!Buy a 1- or 2-yr gift subscription to The Athletic get this exclusive blue + gold T-shirt free. http://theathletic.com/buygiftgetbluegoldshirt …Or use the gift to extend your own membership at a discount. Either way get the shirt FREE. pic.twitter.com/sWuYQwN2Yb
meganherrity,513892347,1,1006664667358326784,4,4.0,My new company is live!! Im proud to introduce Moxie Travel. Check out our website http://www.moxietravel.com . Find us on Facebook & LinkedIn. Continuing my passion for hospitality & sports travel! #sportsbiz #FemaleFounders #FemaleEntrepreneur #meetingprofs
ButlerEagle,69311674,1,1006660180795445248,4,4.0,Butler Area students may be subject to random drug test next year if they drive to school play sports or participate in other extracurricular activities according to the new substance abuse policy the school board is considering.Read more: http://bit.ly/2t44JoL pic.twitter.com/d9TePyJ97w
AspenInstSports,1311880668,3,1009563710434750464,12,4.0,Tom Farrey on #ProjectPlay: Its basically the most ridiculous idea of all-time to take highly disjointed youth sports space and rally around a vision for access to all kids. But were optimistic change can happen. Listen to NBC Sports podcast. https://art19.com/shows/fair-play/episodes/e58f2dc0-1105-4b18-82ec-c416632547f6 …
UTRecSports,46397079,1,1006647563385262081,4,4.0,#UT22: Make plans to join us at Gregory Gym tonight for Get Hooked on RecSports!10pm-MidnightCycling Glow Yoga and ZumbaSport Club Recruitment FairPick-Up GamesRock Climbing Outdoor Center Open House#UTOrientation #LonghornStateofMindpic.twitter.com/oo6DpdVGlG
Lily_Warrior,39253803,1,1006639451517411332,4,4.0,@USAFRecruiting @usairforce - Tabitha Duncan who likes to go n***er hunting apparently just enlisted.  Are you really going to allow this racist to serve alongside people of color while you give her a weapon? Isnt it enough that she enjoys hunting people for sport?
MountainsStars,938540124563914752,1,1011745501505392640,4,4.0,More sports corruption - this time tennis. The alleged Armenian mafia members are suspected of drug and arms trafficking money laundering robbery extortion tobacco smuggling and tennis-match fixing. https://www.occrp.org/en/27-ccwatch/cc-watch-briefs/8262-spanish-police-expect-100-arrests-in-operation-against-armenian-mafia …
the_moviebob,264050862,1,1011742337632960514,4,4.0,WWE to Fox means theyve had meetings about XFL right? Has to. Thought Murdoch was keeping sports and news in family - XFL and NFL on same network wouldnt fly would they drop NFL? Thats insane - racists will like football again once Trump is gone or chasing something else.
KweiksLive,94395347,1,1011735572438749184,4,4.0,Omniscience god of sports and history. Controller of choice.Decider of passions.She who knows not and knows not that she knows not.We are sorry your highness.Tell us whats wrong with us lets buy some 15 in 1 healing drug in trotro to cure us. https://twitter.com/San_delle/status/1011698401233252352 …
arnav_nanga,3952182514,1,1011726324241780742,4,4.0,Are you trying to play volleyball with your friends for a cash prize? Come on down to East Side Sports Complex for a fun day of bracket gameplay! See more information below. #volleyball #beach #eastsidesportscomplex #cash #money #scarfnowpic.twitter.com/eE4ZLmvxzM
SpencerMain,460789973,1,1011724616170078208,4,4.0,What a cool quote from Thomas Battles son of Tigers coach Mike Battles (@thsfootball13) on what its like playing for his father:I like to think of it as an honor...Because it’s the man you’ve known your whole life...and you get to be taught by him about the sport.
gotailwind,525858283,1,1011720347362549760,4,4.0,Rebuild is officially certified as an Informed-Choice Product! Products certified by Informed-Choice serve as the global gold standard demonstrating the highest level of commitment to quality assurance available to the sports supplement industry. https://twitter.com/endurancewire/status/1011718581296476160 …
BrandonKravitz,240658135,1,1011716724247416833,4,4.0,That’s right a very special edition of Open Mike comes your way tomorrow AM as we cross pollinate Open Mike w/ the Finish Line. Long time sideline voice of the #UCF Knights joins me in studio from 8-9am where we’ll cover the latest happenings in the sports world. @969thegamepic.twitter.com/SoTK8aCJiw
hartlepool_ra,4229872523,1,1011707421675458560,4,4.0,Still spaces available on the Hartlepool Referee Course for anyone interested in becoming a referee. Sat/ sun 6/7th July at Brierton sports centre. Please contact Jeff Russell at Durham FA for further questions... https://www.facebook.com/100013176945053/posts/461926290923265/ …
ARizzay,536430812,1,1009586242630152197,4,4.0,CONNECTICUT has Dunkin DonutsCONNECTICUT has a polluted estuaryCONNECTICUT has deer fuckin everywhereCONNECTICUT has dads mid-life-crisis-ing buying their high schoolers Keystone for their basement ragersCONNECTICUT has no sports teams https://twitter.com/waldrep_ryan/status/883793839781228545 …
system_complex,58459989,1,1009579706004357121,4,4.0,#systemsthinking is about asking questions such as: what causes #sports #Injury? Where in the system are the best leverage points for sports injury prevention interventions? Downstream midstream upstream? What is relationship between big business and sports injury? https://twitter.com/DrPaulSalmon/status/1009577969377992705 …
TopHeavyweights,925257481651195905,1,1009572060983693319,4,4.0,Undefeated African Prospect Martin Bakole Puts His IBO Title On the Line https://www.sowetanlive.co.za/sport/boxing/2018-06-18-bakole--puts-his-ibo-title-on-line/ … #Boxing #Boxe #MartinBakole #Airdrie @CyclonePromo #BakoleJones @UKinDRC #Congo @BrunoTshibala #TopHeavyweights @Nation_Sport @boxing_social @RFI @lemondefr #HeavyweightBoxingpic.twitter.com/Na7939HV8i
fightforsd,858513247766421506,2,1004870361328988160,8,4.0,San Diego is the only place after a relocation where people shame those who choose not to follow because its right up the road...LA is worlds different than SD and might as well be a different country. Imagine if twitter existed for previous relocations in sports.. https://twitter.com/Ericestey1/status/1004869215537393664 …
Coach_Kretz,759548423364235264,1,1009558245432791043,4,4.0,FREE SPORTS PHYSICALS ON AUG 4th and practice starts Aug 6th for freshman and Aug 13th for upper classmen. pic.twitter.com/bjtffNvSVf
KyleNewmanDP,261989901,1,1009551289448091648,4,4.0,DJ LeMahieu who played at LSU had a couple pairs of custom cleats made for his buddy CarGo. The Tigers purple fits the standard club color per #MLB uniform policy that the #Rockies sport pic.twitter.com/6JO3warw6S – at Coors Field
lovecarindustry,3230892287,1,1009550160655941634,4,4.0,Renault sold 191 units of its #AlpineA110 in May. The niche sport car from @Groupe_Renault #Renault #Alpine #Sportcar #CarIndustryAnalysispic.twitter.com/lmgKISWtGW
ClarkDriveGFC1,2271647565,1,1009546225132109824,4,4.0,Congrats Sophie Corbett for becoming a Young Influencer for Women in SportSophie was at the UK ACTIVE & NIKE headquarters in London today to learn about her exciting new role. #project51 #younginfluencer #rolemodel #WomenInSportpic.twitter.com/RPSjLaJ7lj
albanyschools,1267317410,1,1009543689025343489,4,4.0,US Lacrosse the national governing body for the sport has recognized Albany High senior Reeve Churchill as a 2018 Academic All-American. Churchill is one of just six players from the Capital Region to earn Academic All-American status this year. More: http://www.albanyschools.org/district/communications/DistrictNews/2017-18/lacrosse.churchill.6-20-18.htm …pic.twitter.com/Kbwqc4Htlu
tapiwapi,36654993,1,1009543586801770501,4,4.0,@nickmangwana Bringing Brazil legends was never sports tourism.  It was a bad idea. Hosting major international tournaments is sporting tourism. Be it chess rugby 7s cricket world cup qualifiers FIFA world cup even the AFCON. Now how do we do it infrastructure.
raydinc,380041069,1,1009540853944242178,4,4.0,Throwing at Drake University for USA Outdoor National Championships tomorrow at 2pm CST! I believe there will coverage on NBC Sports Gold! I’ve been so blessed already to have such an amazing season and I’m excited to see what God has in store for me tomorrow! God Bless!! #discus
Equestrian_Can,44696703,1,1009539410658914305,4,4.0,EC was among reps from 10 Canadian sport organizations present during the Honourable Kirsty Duncan’s announcement and applauds the implementation of stronger measures to eliminate harassment abuse & discrimination in sport. #ItsTime #SupportSporthttps://twitter.com/SportCanada_EN/status/1009164773416583168 …
gayprojectcork,196181681,1,1009920061157625858,4,4.0,A study by Sports England found that 55% of gay & bi men aren’t active enough to maintain good health. This compares to 33% in the general population. In this months @GCNmag Pádraig calls for homophobia in sport to be tackled and for more participation opportunities to be created pic.twitter.com/wyffRLDzsW
PhilasPhinestPC,994365935652876288,1,1009918472598573056,4,4.0,If your a fan of #Philly sports you gotta check out our Podcast! Now available on all the platforms listed below Please subscribe listen & give us a review on @iTunes your feedback is important to us!#PhillySports #SportsRadio #Podcast #Eagles #Sixers #Phillies #Flyerspic.twitter.com/VVAWsveYVy
CristinaNcl,587722176,1,1009912292463534081,4,4.0,Briggs: Kyrgios’s colourful outbreak of swearing in the final game of the match.So be it. It seems #unfair to moan about the lack of personalities in modern sport and then chastise a genuine one-off like Kyrgios when he steps out of line.So be it.https://www.telegraph.co.uk/tennis/2018/06/21/nick-kyrgios-brilliant-best-see-kyle-edmund-queens/?WT.mc_id=tmg_share_tw …
DanburySprtDome,1528120404,1,1009903128731422721,4,4.0,The 2nd Annual Family Fun Fest is coming up this Sunday at the City Center of Danbury Green! Come to check out all the entertainment and swing by the Danbury Sports Dome booth where we will be giving out lots of exclusive information and items! pic.twitter.com/7kzGVxLHk9
02Blas,381250189,1,1003786570581925888,4,4.0,Desde el Gymfollow me #exercise #fitness #weight #strength #woman #health #sport #dumbbell #active #weightlifting #recreation #body #brawny #thin #club #thinning #figure #sneakers #sexy #leisurepic.twitter.com/NZSEQ4qJBb
HighInterestGuy,1161069458,1,1003784134169264130,4,4.0,Philadelphia Eagles White House Visit Is Off Trump Suggests He Pulled the Plug http://www.tmz.com/2018/06/04/philadelphia-eagles-white-house-visit-off-trump/ … via @TMZ_Sports The Super Bowl Champion Philadelphia Eagles NOT going to the White House EQUALS the team giving DONNY DUMBASS two middle FINGERS STRAIGHT UP!!! EXCELLENT!
FourRedShoes,1366885574,1,1003779990402416640,4,4.0,Im not into sport. The idea of hauling myself onto a cold dark wet field to be physical gives me the shudders. But make that a cold dark small dusty archive to analyse clothing and oh boy!! When can I start???
factingStrange,838425574091681792,1,1003777302298324993,4,4.0,Pop star Kevin Keegan was the most successful musician to change profession and become a highly accomplished sports star everand is almost as famous for his football as a manager and player as he is his early 70schart career pic.twitter.com/KrVXJM5cCQ
muhammadafzal19,259970034,1,1003777166876856320,4,4.0,After watching the content . Belive me reham book will back fire to pmln .Not even pmln sporter will sport this much filth .#RehamKhanBook#RehamKhanOnPmlnAgenda#RehamLeaks
TRatTVCC,2596371498,1,1003758316114317316,4,4.0,Anyone up for some Wheelchair Tennis this summer?Dont wait... let the Ontario Wheelchair Sports Association (OWSA) know that you want to try!btg @ owsa .ca https://owsa.ca/wheelchair-tennis/ …
_Finesse2x,867996055908098048,1,1003750981463625728,4,4.0,Everybody Go Report This Account ->> @SportsGamiingg Its A Fake Account He Scams Ppl For Acc. The Real Sports Gaming Acc is Right Here ( @SportsGamingg  ) Retweet So Ppl Will Not Get Scammedpic.twitter.com/wf5HKIYtLe
YsletaISD,20243067,1,1003750659420803074,4,4.0,Need a sports physical for next school year? The YISD Comprehensive Care Center located at 300 Vocational (next to Riverside HS) has you covered!  The center is open Mon.-Thurs. during the summer by appointment only. Call 915-434-7200 to make an appmt. Only open to #THEDISTRICT!pic.twitter.com/zyEPnGEawa
OlneyTigerTrack,1331989459,1,1003749567282769920,4,4.0,Many mistake T&F for an inexpensive sport because the kids dont wear much equipment but:PV Pole: $5-800Shot/Disc: $2-250Blocks: $3001 Hurdle: $230PV/HJ Mats: $8-15000Timer: $1-5000Please share! Early Bird/Group rates available til midnight: https://www.eventbrite.com/e/olney-tiger-5k-tickets-45834846259 …
